taxon_id	taxon_rank	scientific_name	synonym	tolid_prefix	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	c_value	genome_size	genome_size_kmer	genome_size_draft	contig_n50	gene_count	assembly_date	assembly_level	assembly_span	biosample	scaffold_n50	busco_completeness	mitochondrion_assembly_span	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status	data_generation	in_assembly
303935	species	Carcharhinus perezii	["Carcharhinus perezii"]	["sCarPer"]	["Caribbean reef shark"]		Carcharhinus perezii	Carcharhinus	Carcharhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	5.8515625	5721300000							2683079093					84	39	2					
7808	species	Carcharhinus plumbeus	["Galeolamna stevensi"]	["sCarPlu"]	["Sandbar shark"]		Carcharhinus plumbeus	Carcharhinus	Carcharhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	2.98046875	2914440000					2023-04-03		2683079093					74	37	2			sample_acquired		
280671	species	Carcharhinus sorrah	["Eulamia spallanzani"]	["sCarSor"]	["spottail shark"]		Carcharhinus sorrah	Carcharhinus	Carcharhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	3.380859375	3305640000					2023-04-03		2683079093					84	39	2					
1443565	species	Carcharhinus tjutjot	["Carcharhinus tjutjot"]	["sCarTju"]	["whitecheek shark"]		Carcharhinus tjutjot	Carcharhinus	Carcharhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	3.380859375	3305640000					2023-04-03		2683079093					84	39	2					
7821	species	Negaprion brevirostris	["Carcharias fronto"]	["sNegBre"]	["Lemon shark"]		Negaprion brevirostris	Negaprion	Carcharhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	3.69921875	3618600000			3446		2023-06-22	Scaffold	2685788314	SAMN33070957	92870326			86	39	2			insdc_open		
582428	species	Orectolobus japonicus	["Orectolobus barbatus"]	["sOreJap"]	["Japanese wobbegong"]		Orectolobus japonicus	Orectolobus	Orectolobidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	5.05078125	4938900000					2023-04-03		3461644167					106	36	2					
170821	species	Orectolobus ornatus	["Orectolobus devisi"]	["sOreOrn"]	["Ornate wobbegong"]		Orectolobus ornatus	Orectolobus	Orectolobidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	5.05078125	4938900000							3461644167					106	36	2					
582430	species	Orectolobus wardi	["Orectolobus wardi"]	["sOreWar"]	["northern wobbegong"]		Orectolobus wardi	Orectolobus	Orectolobidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	5.05078125	4938900000							3461644167					106	36	2			in_progress		
3053191	species	Stegostoma tigrinum	["Stegostoma fasciatum"]	["sSteTig"]			Stegostoma tigrinum	Stegostoma	Stegostomatidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	5.03515625	4924230000			6162596	24913	2023-08-08	Chromosome	3198515386	SAMN18022887;SAMN35823397	79021053			106	36	2	SQUALOMIX;VGP		insdc_open		
1443567	species	Cirrhoscyllium formosanum	["Cirrhoscyllium formosanum"]	["sCirFor"]	["Taiwan saddled carpetshark"]		Cirrhoscyllium formosanum	Cirrhoscyllium	Parascylliidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	5.03515625	4924230000							3461644167					106	36	2			in_progress		
137246	species	Chiloscyllium punctatum	["Chiloscyllium margaritiferum"]	["sChiPun"]	["Brownbanded bamboo shark"]		Chiloscyllium punctatum	Chiloscyllium	Hemiscylliidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	4.55859375	4459680000			21276	33501	2018-08-02	Scaffold	3375698300	SAMD00098917	1963924			106	36	2	SQUALOMIX	SQUALOMIX	published		
36176	species	Chiloscyllium plagiosum	["Chiloscyllium caeruleopunctatum"]	["sChiPla"]	["whitespotted bambooshark"]		Chiloscyllium plagiosum	Chiloscyllium	Hemiscylliidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	4.55859375	4459680000			40597	26358	2019-01-10	Chromosome	3556460701	CNS0005543;SAMN09508879;SAMN37669969;SAMN40924968	73167256	88.7		106	36	2			insdc_open		
586796	species	Chiloscyllium griseum	["Chyloscyllium griseum"]	["sChiGri"]	["grey bambooshark"]		Chiloscyllium griseum	Chiloscyllium	Hemiscylliidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	4.55859375	4459680000					2023-04-03		3466079500					106	36	2					
170820	species	Hemiscyllium ocellatum	["Squalus oculatus"]	["sHemOce"]	["Epaulette shark"]		Hemiscyllium ocellatum	Hemiscyllium	Hemiscylliidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	5.51171875	5388780000			8845575	31963	2021-11-05	Chromosome	3983466396	SAMN22550098	83580160			106	36	2	VGP		insdc_open		
259920	species	Rhincodon typus	["Rhiniodon typus"]	["sRhiTyp"]	["whale shark"]		Rhincodon typus	Rhincodon	Rhincodontidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	5.03515625	4924230000			48454	25546	2022-02-03	Chromosome	2881325413	SAMN04562461;SAMN09428498;SAMN19519256	70796938	78.60000000000001		102	36	2	SQUALOMIX	SQUALOMIX	published		
496405	species	Nebrius ferrugineus	["Nebrius macrurus"]	["sNebFer"]	["Tawney nurse shark"]		Nebrius ferrugineus	Nebrius	Ginglymostomatidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	4.25	4156500000					2023-04-03		4357855346					106	36	2					
7801	species	Ginglymostoma cirratum	["Ginglimostoma cirratum"]	["sGinCir"]	["Nurse shark"]		Ginglymostoma cirratum	Ginglymostoma	Ginglymostomatidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	3.900390625	3814200000			55429		2022-06-30	Scaffold	4357855346	SAMN19313282	40366410			106	36	2			insdc_open		
57991	species	Pseudocarcharias kamoharai	["Odontaspis kamoharai"]	["sPseKam"]			Pseudocarcharias kamoharai	Pseudocarcharias	Pseudocarchariidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.3515625	6212745000					2023-04-03		4268239601					82	36	2					
57979	species	Alopias pelagicus	["Alopias pelagicus"]	["sAloPel"]	["pelagic thresher"]		Alopias pelagicus	Alopias	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.15625	6019590000					2023-04-03		4268239601					82	36	2					
57980	species	Alopias superciliosus	["Alopias profundus"]	["sAloSup"]	["bigeye thresher"]		Alopias superciliosus	Alopias	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.15625	6019590000					2023-04-03		4268239601					82	36	2					
7852	species	Alopias vulpinus	["Alopias macrourus"]	["sAloVul"]	["thresher shark"]		Alopias vulpinus	Alopias	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.15625	6019590000					2023-04-03		4268239601					82	36	2					
57982	species	Cetorhinus maximus	["Selache maximus"]	["sCetMax"]	["Shark, Basking"]		Cetorhinus maximus	Cetorhinus	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.15625	6019590000			2087228		2024-06-28	Chromosome	3905591625	SAMEA113902670	127927789			82	36	2			in_assembly		
38578	species	Lamna ditropis	["Lamna ditropis"]	["sLamDit"]			Lamna ditropis	Lamna	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.15625	6019590000					2023-04-03		4630887577					82	36	2					
7849	species	Lamna nasus	["Squalus selanonus"]	["sLamNas"]			Lamna nasus	Lamna	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.15625	6019590000					2023-04-03		4630887577					82	36	2					
13397	species	Carcharodon carcharias	["Carcharodon capensis"]	["sCarCar"]	["Great white shark"]		Carcharodon carcharias	Carcharodon	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.44921875	6308100000			6544962	25164	2021-03-30	Chromosome	4286294447	SAMN01915239;SAMN12629504;SAMN38285717	169918123	0		82	36	2	CCGP;VGP		insdc_open		
7847	species	Isurus paucus	["Isurus paucus"]	["sIsuPau"]	["longfin mako shark"]		Isurus paucus	Isurus	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	5.859375	5731080000					2023-04-03		4975480707					82	36	2					
57983	species	Isurus oxyrinchus	["Isuropsis dekayi"]	["sIsuOxy"]	["Shortfin mako"]		Isurus oxyrinchus	Isurus	Alopiidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	5.859375	5731080000			4177150		2022-12-09	Scaffold	4975480707	SAMN29758018	146914598			82	36	2			insdc_open		
30501	species	Carcharias taurus	["Squalus littoralis"]	["sCarTau"]	["Sand tiger shark"]		Carcharias taurus	Carcharias	Odontaspididae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.55078125	6405900000					2023-04-03		4268239601					82	36	2					
57989	species	Odontaspis ferox	["Odontaspis ferox"]	["sOdoFer"]	["smalltooth sand tiger"]		Odontaspis ferox	Odontaspis	Odontaspididae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.55078125	6405900000					2023-04-03		4268239601					82	36	2					
57987	species	Mitsukurina owstoni	["Odontaspis nasutus"]	["sMitOws"]	["goblin shark"]		Mitsukurina owstoni	Mitsukurina	Mitsukurinidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.3515625	6212745000					2023-04-03		4268239601					82	36	2					
57985	species	Megachasma pelagios	["Megachasma pelagios"]	["sMegPel"]			Megachasma pelagios	Megachasma	Megachasmidae	Lamniformes	Chondrichthyes	Chordata	Metazoa	6.3515625	6212745000					2023-04-03		4268239601					82	36	2			in_assembly		
95544	species	Heterodontus japonicus	["Cestracion philippi japonicus"]	["sHetJap"]	["Japanese bullhead shark"]		Heterodontus japonicus	Heterodontus	Heterodontidae	Heterodontiformes	Chondrichthyes	Chordata	Metazoa	14.796875	14474400000							5196885747					102	51	2			sample_acquired		
7793	species	Heterodontus portusjacksoni	["Heterodontus philippi"]	["sHetPor"]	["Port Jackson shark"]		Heterodontus portusjacksoni	Heterodontus	Heterodontidae	Heterodontiformes	Chondrichthyes	Chordata	Metazoa	11.0234375	10782450000							5196885747					102	51	2			in_progress		
1213687	species	Heterodontus zebra	["Centracion amboinensis"]	["sHetZeb"]	["zebra bullhead shark"]		Heterodontus zebra	Heterodontus	Heterodontidae	Heterodontiformes	Chondrichthyes	Chordata	Metazoa	11.0234375	10782450000					2023-04-03		5196885747					102	51	2			in_progress		
7792	species	Heterodontus francisci	["Heterodontis francisi"]	["sHetFra"]	["Horn shark"]		Heterodontus francisci	Heterodontus	Heterodontidae	Heterodontiformes	Chondrichthyes	Chordata	Metazoa	7.25	7090500000			3485302		2024-02-06	Chromosome	5196885747	SAMN39432692	97904885			102	51	2	VGP		insdc_open		
661032	species	Squatina aculeata	["Squatina fimbriata"]	["sSquAcu"]	["sawback angelshark"]		Squatina aculeata	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000					2023-04-15		1516571770					88	31	2					
335007	species	Squatina australis	["Squatina australis"]	["sSquAus"]	["Australian angelshark"]		Squatina australis	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	16.40625	16048980000							1516571770					88	31	2					
170825	species	Squatina californica	["Rhina philippi"]	["sSquCal"]	["Pacific angelshark"]		Squatina californica	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.296875	9095400000							1516571770					88	31	2					
303946	species	Squatina dumeril	["Squatina dumeril"]	["sSquDum"]	["sand devil"]		Squatina dumeril	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000					2023-04-03		1516571770					88	31	2					
495881	species	Squatina formosa	["Squatina formosa"]	["sSquFor"]	["Taiwan angleshark"]		Squatina formosa	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000					2023-04-03		1516571770					88	31	2					
661037	species	Squatina japonica	["Squatina japonica"]	["sSquJap"]	["Japanese angelshark"]		Squatina japonica	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000					2023-04-03		1516571770					88	31	2			in_assembly		
55142	species	Squatina nebulosa	["Squatina nebulosa"]	["sSquNeb"]	["clouded angelshark"]		Squatina nebulosa	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000					2023-04-03		1516571770					88	31	2			in_progress		
661040	species	Squatina oculata	["Squatina oculata"]	["sSquOcu"]	["smoothback angelshark"]		Squatina oculata	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000					2023-04-15		1516571770					88	31	2					
661044	species	Squatina tergocellatoides	["Squatina tergocellatoides"]	["sSquTer"]	["ocellated angelshark"]		Squatina tergocellatoides	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000					2023-04-15		1516571770					88	31	2					
263718	species	Squatina squatina	["Squalraia acephala"]	["sSquSqu"]	["Shark, Angel"]		Squatina squatina	Squatina	Squatinidae		Chondrichthyes	Chordata	Metazoa	9.796875	9584400000			1057		2023-09-20	Scaffold	1516571770	SAMN33059334	1346			88	31	2			insdc_open		
662068	species	Cirrhigaleus australis	["Cirrhigaleus australis"]	["sCirAus"]	["southern Mandarin dogfish"]		Cirrhigaleus australis	Cirrhigaleus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000					2023-04-03		4235090173					62	30	2					
934694	species	Squalus blainville	["Squalus blainvilii"]	["sSquBla"]	["longnose spurdog"]		Squalus blainville	Squalus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000					2023-04-03		4235090173					62	30	2					
436290	species	Squalus brevirostris	["Squalus brevirostris"]	["sSquBre"]			Squalus brevirostris	Squalus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000					2023-04-03		4235090173					62	30	2					
1443580	species	Squalus formosus	["Squalus formosus"]	["sSquFom"]	["Taiwan spurdog"]		Squalus formosus	Squalus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000					2023-04-03		4235090173					62	30	2					
134996	species	Squalus mitsukurii	["Squalus mitsukurii"]	["sSquMit"]			Squalus mitsukurii	Squalus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000							4235090173					62	30	2			sample_acquired		
436291	species	Squalus montalbani	["Squalus montalbani"]	["sSquMon"]			Squalus montalbani	Squalus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000					2023-04-03		4235090173					62	30	2					
7798	species	Squalus suckleyi	["Squalus suckleyi"]	["sSquSuc"]	["Puget Sound dogfish"]		Squalus suckleyi	Squalus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000			127514		2022-11-21	Scaffold	4756692049	SAMN12591048	612444			62	31	2	CANBP		insdc_open		
7797	species	Squalus acanthias	["Squalus suckleyi acanthias"]	["sSquAca"]	["Piked dogfish shark"]		Squalus acanthias	Squalus	Squalidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.87890625	6728640000			1715360		2023-07-03	Chromosome	3713488297	SAMN35564039	124086705			60	30	2			insdc_open		
862653	species	Etmopterus brachyurus	["Etmopterus brachyurus"]	["sEtmBra"]	["Shorttail lantern shark"]		Etmopterus brachyurus	Etmopterus	Etmopteridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	11.890625	11628420000							4235090173					86	33	2					
335012	species	Etmopterus granulosus	["Etmopterus granulosus"]	["sEtmGra"]	["Southern lanternshark"]		Etmopterus granulosus	Etmopterus	Etmopteridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	12.7109375	12430380000							4235090173					86	33	2					
862654	species	Etmopterus molleri	["Etmopterus molleri"]	["sEtmMol"]	["Moller's lantern shark"]		Etmopterus molleri	Etmopterus	Etmopteridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	12.296875	12029400000							4235090173					86	33	2			in_assembly		
495852	species	Etmopterus pusillus	["Etmopterus pusilus"]	["sEtmPus"]	["Smooth lanternshark"]		Etmopterus pusillus	Etmopterus	Etmopteridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	8.109375	7931579999					2023-04-03		4235090173					86	43	2					
648166	species	Etmopterus spinax	["Etmopterus aculeatus"]	["sEtmSpi"]	["Velvet belly"]		Etmopterus spinax	Etmopterus	Etmopteridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	16.15625	15794699999							4235090173					86	33	2					
335025	species	Deania calcea	["Deania kaikourae"]	["sDeaCal"]	["Birdbeak dogfish"]		Deania calcea	Deania	Centrophoridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	7.18359375	7026930000							4235090173					62	31	2					
1155091	species	Centrophorus acus	["Centrophorus steindachneri"]	["sCenAcu"]	["needle dogfish"]		Centrophorus acus	Centrophorus	Centrophoridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.55078125	6405900000							4235090173					62	31	2			in_progress		
335027	species	Centrophorus squamosus	["Centroscymnus fuscus"]	["sCenSqu"]	["Leafscale gulper shark"]		Centrophorus squamosus	Centrophorus	Centrophoridae	Squaliformes	Chondrichthyes	Chordata	Metazoa	6.55078125	6405900000							4235090173					62	31	2					
170817	species	Dalatias licha	["Dalatias lica"]	["sDalLic"]	["Kitefin shark"]		Dalatias licha	Dalatias	Dalatiidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	9.1015625	8899800000							4235090173					62	31	2					
305515	species	Euprotomicrus bispinatus	["Scymnus mauritianus"]	["sEupBis"]			Euprotomicrus bispinatus	Euprotomicrus	Dalatiidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	9.1015625	8899800000					2023-10-11		4235090173	SAMN31811560				62	31	2					
862904	species	Squaliolus aliae	["Squaliolus aliae"]	["sSquAla"]	["smalleye pygmy shark"]		Squaliolus aliae	Squaliolus	Dalatiidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	9.1015625	8899800000					2023-04-03		4235090173					62	31	2					
455296	species	Centroscymnus coelolepis	["Scymnodon melas"]	["sCenCoe"]	["Portuguese dogfish"]		Centroscymnus coelolepis	Centroscymnus	Somniosidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	10.9921875	10748220000							4235090173					62	31	2					
170815	species	Centroscymnus owstoni	["Centroscymnus owstoni"]	["sCenOws"]	["Roughskin dogfish"]		Centroscymnus owstoni	Centroscymnus	Somniosidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	10.171875	9946260000							4235090173					62	31	2					
335028	species	Centroscymnus crepidater	["Centrophorus rossi"]	["sCenCre"]	["Longnose velvet dogfish"]		Centroscymnus crepidater	Centroscymnus	Somniosidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	12.2890625	12019620000							4235090173					62	31	2					
556024	species	Proscymnodon plunketi	["Scymnodon plunketi"]	["sProPlu"]	["Plunket shark"]		Proscymnodon plunketi	Proscymnodon	Somniosidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	9.7578125	9545280000							4235090173					62	31	2					
191813	species	Somniosus microcephalus	["Leiodon echinatum"]	["sSomMic"]	["Greenland shark"]		Somniosus microcephalus	Somniosus	Somniosidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	10.6171875	10386360000					2023-04-03		4235090173					62	31	2					
305516	species	Somniosus pacificus	["Somniosus pacificus"]	["sSomPac"]	["Pacific sleeper shark"]		Somniosus pacificus	Somniosus	Somniosidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	10.6171875	10386360000					2023-04-03		4235090173					62	31	2					
862902	species	Scymnodon ringens	["Scymnodon ringens"]	["sScyRin"]	["Knifetooth dogfish"]		Scymnodon ringens	Scymnodon	Somniosidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	8.203125	8019599999							4235090173					62	31	2					
1213702	species	Oxynotus bruniensis	["Oxynotus bruniensis"]	["sOxyBru"]	["Prickly dogfish"]		Oxynotus bruniensis	Oxynotus	Oxynotidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	12.4921875	12215220000							4235090173					62	31	2					
1016941	species	Oxynotus centrina	["Oxynotus centrina"]	["sOxyCen"]	["Angular roughshark"]		Oxynotus centrina	Oxynotus	Oxynotidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	10.296875	10073400000							4235090173					62	31	2					
862900	species	Oxynotus paradoxus	["Oxynotus paradoxus"]	["sOxyPar"]	["sailfin roughshark"]		Oxynotus paradoxus	Oxynotus	Oxynotidae	Squaliformes	Chondrichthyes	Chordata	Metazoa	11.3984375	11144310000					2023-06-15		4235090173					62	31	2					
27585	species	Chlamydoselachus anguineus	["Chlamydoselache anguinea"]	["sChlAng"]	["Frilled shark"]		Chlamydoselachus anguineus	Chlamydoselachus	Chlamydoselachidae	Hexanchiformes	Chondrichthyes	Chordata	Metazoa	4.58984375	4489020000					2023-04-03		3087787698					100	50	2			in_assembly		
212740	species	Heptranchias perlo	["Heptrianchias deani"]	["sHepPer"]	["sharpnose sevengill shark"]		Heptranchias perlo	Heptranchias	Hexanchidae	Hexanchiformes	Chondrichthyes	Chordata	Metazoa	5.13671875	5024475000			5515303		2024-06-14	Chromosome	3087787698	SAMN38891902	71728118			104	52	2	VGP		insdc_open		
