taxon_id	taxon_rank	scientific_name	synonym	tol_id	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	superkingdom	assembly_level	biosample	scaffold_n50	assembly_type	contig_n50	gene_count	assembly_date	busco_completeness	gc_percent	mitochondrion_assembly_span	c_value	genome_size	genome_size_kmer	genome_size_draft	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status
9298	genus	Pseudantechinus	["Pseudantechinus"]					Pseudantechinus	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota										17258	3.48046875	3403440000			14	7	2			
9304	genus	Sarcophilus	["Sacrophius"]					Sarcophilus	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA6099886;SAMN02953780;SAMN02953793;SAMN10407942	611347268		62339597		2019-11-07			17117	3.310546875	3237180000			14	7	2	PRJEB35072;PRJEB35073;PRJEB35074;PRJNA504904;PRJNA51853;PRJNA65325		insdc_open
9282	genus	Antechinus	["Antechinus"]					Antechinus	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN16204884;SAMN16807749	636717922		51843704		2023-04-03			17357	3.48046875	3403440000			14	7	2	PRJNA565840;PRJNA664282		insdc_open
9290	genus	Parantechinus	["Parantechinus"]					Parantechinus	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota										17258	3.48046875	3403440000			14	7	2			
9294	genus	Phascolosorex	["Phascolosorex"]					Phascolosorex	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-13			17507	3.48046875	3403440000			14	7	2			
32548	genus	Myoictis	["Myoictis"]					Myoictis	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota										17258	3.48046875	3403440000			14	7	2			
9288	genus	Murexia	["Murexia"]					Murexia	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			17736	3.48046875	3403440000			14	7	2			
9292	genus	Phascogale	["Phascogaster"]					Phascogale	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			17405	3.48046875	3403440000			14	7	2			
9300	genus	Sminthopsis	["Sminthopsis"]					Sminthopsis	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16950	3.490234375	3413220000			14	7	2			in_progress
32543	genus	Dasyuroides	["Dasyuroides"]					Dasyuroides	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota										17258	3.48046875	3403440000			14	7	2			
9274	genus	Thylacinus	["Paracyon"]					Thylacinus	Thylacinidae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			17411	3.42578125	3403440000			14	7	2			
342584	genus	Hyladelphys	["Hyladelphys"]					Hyladelphys	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.01171875	4024470000			14	7	2			
126288	genus	Gracilinanus	["Gracilinanus"]					Gracilinanus	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN16807781	683521856		73170		2021-01-06			16336	4.03125	3941340000			14	7	2	PRJNA565840		insdc_open
9271	genus	Philander	["Metachirops"]					Philander	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.0546875	4024470000			22	11	2			
126291	genus	Lestodelphys	["Notodelphys"]					Lestodelphys	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.0546875	4024470000			14	9	2			
9269	genus	Marmosa	["Stegomarmosa"]					Marmosa	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.41015625	4312980000			14	7	2			
9266	genus	Didelphis	["Leucodidelphis"]					Didelphis	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			17163	4.1484375	4058700000			22	11	2			
1819354	genus	Chacodelphys	["Chacodelphys"]					Chacodelphys	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.0546875	4024470000			14	9	2			
42721	genus	Marmosops	["Marmosops"]					Marmosops	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	2.849609375	2787300000			14	9	2			
42724	genus	Metachirus	["Metachirus"]					Metachirus	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			15882	4.0546875	4024470000			14	9	2			
91499	genus	Chironectes	["Memmina"]					Chironectes	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.0546875	4024470000			14	9	2			
13615	genus	Monodelphis	["Microdelphys"]					Monodelphis	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN02953611;SAMN31801966	538302405		3910714		2023-01-18			17079	4.6953125	4591710000			18	9	2	EBP;PRJNA12561;PRJNA915591;PRJNA915592;PRJNA922994;VGP		insdc_open
225727	genus	Tlacuatzin	["Tlacuatzin"]					Tlacuatzin	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16460	4.0546875	4024470000			14	9	2			
91501	genus	Thylamys	["Thylamys"]					Thylamys	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			15452	4.078125	3990240000			14	7	2			
38619	genus	Lutreolina	["Lutreolina"]					Lutreolina	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			17265	4.0546875	4024470000			22	11	2			
320553	genus	Cryptonanus	["Cryptonanus"]					Cryptonanus	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.0546875	4024470000			14	9	2			
42714	genus	Glironia	["Glironia"]					Glironia	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.01171875	4024470000			14	7	2			
42712	genus	Caluromys	["Mallodelphys"]					Caluromys	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.01171875	4024470000			14	7	2			
126285	genus	Caluromysiops	["Caluromysiops"]					Caluromysiops	Didelphidae	Didelphimorphia	Mammalia	Chordata	Metazoa	Eukaryota										16460	4.01171875	4024470000			14	7	2			
34898	genus	Petaurus	["Ptilotus"]					Petaurus	Petauridae	Diprotodontia	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN29152153	28187009		69635		2023-04-03			16103	3.634765625	3555030000			22	11	2	PRJNA849992		insdc_open
36182	genus	Prosopium	["Irillion"]					Prosopium	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16640	2.380859375	2327640000			82	39	2			
27772	genus	Coregonus	["Argyrosomus"]					Coregonus	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA5807383;SAMEA7494070;SAMN15185400;SAMN18351024;SAMN21920801	57494107		5728271		2023-04-03			16737	3.109375	3041580000			80	40	2	PRJEB33097;PRJEB40990;PRJNA715481;PRJNA767633		insdc_open
59295	genus	Stenodus	["Luciotrutta"]					Stenodus	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16864	3.26953125	3198060000			74	37	2			
8033	genus	Salvelinus	["Cristovomer"]					Salvelinus	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN06561764;SAMN16985724;SAMN32676627	50983633		1804090		2023-04-14			16653	3.306640625	3234735000			84	42	1	EBP;PRJNA348349;PRJNA682269;PRJNA706690;PRJNA922922		insdc_open
8016	genus	Oncorhynchus	["Onchorynchus"]					Oncorhynchus	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA3146328;SAMN05449231;SAMN05991263;SAMN07614989;SAMN07843558;SAMN11519041;SAMN12367893;SAMN14537335;SAMN16447169;SAMN16688056;SAMN16784868;SAMN17219827;SAMN18987060;SAMN28563025;SAMN32933077	85609528		15579713		2023-04-12			16657	2.744140625	2684610000			64	30	1	PRJEB4421;PRJNA335610;PRJNA352719;PRJNA402052;PRJNA416144;PRJNA530256;PRJNA556728;PRJNA556729;PRJNA623027;PRJNA669401;PRJNA840902;PRJNA928430		insdc_open
152108	genus	Salvethymus	["Salvethymus"]					Salvethymus	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16655	3.115234375	3070920000			84	40	1			
8028	genus	Salmo	["Platysalmo"]					Salmo	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA11973779;SAMEA13013357;SAMEA13013358;SAMEA13013359;SAMEA13013360;SAMEA13013361;SAMEA13013388;SAMEA13013389;SAMEA13013390;SAMEA13013391;SAMEA13018719;SAMEA8062739;SAMEA994732;SAMN02749551;SAMN21173715	52209666		31004729		2023-06-26			16677	3.140625	3070920000			80	40	1	DTOL;EBP;ERGA;PRJEB32115;PRJEB33201;PRJEB33226;PRJEB43080;PRJEB49548;PRJEB50984;PRJEB50985;PRJEB50986;PRJEB50987;PRJEB50988;PRJEB50989;PRJEB50990;PRJEB50991;PRJEB50992;PRJEB50994;PRJNA72713;PRJNA759632;VGP		insdc_open
62066	genus	Brachymystax	["Brachymystax"]					Brachymystax	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN18274944	50153284		25569929		2023-07-13			16832	3.115234375	3070920000			84	40	1	PRJNA713905		insdc_open
8041	genus	Hucho	["Epitomynis"]					Hucho	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN09378492	287338		37639		2023-04-03			16833	3.115234375	3070920000			84	40	1	PRJNA475010		insdc_open
504709	genus	Parahucho	["Parahucho"]					Parahucho	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16651	3.115234375	3070920000			84	40	1			
8009	genus	Esox	["Esox"]					Esox	Esocidae	Esociformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN02439989;SAMN09690694;SAMN10736172;SAMN12623624;SAMN15002826;SAMN15002827;SAMN15002828;SAMN15185385;SAMN15185389	37550661		22630263		2023-04-03			16752	1.134765625	1110030000			50	25	2	EBP;PRJNA221548;PRJNA514887;PRJNA561977;PRJNA561978;PRJNA562208;PRJNA634624;VGP		insdc_open
75932	genus	Umbra	["Melanura"]					Umbra	Umbridae	Esociformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN15002831	8815		7736		2023-04-03			16654	2.484375	2430330000			22	10	2	PRJNA634624		insdc_open
75938	genus	Dallia	["Dallia"]					Dallia	Umbridae	Esociformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN15002830;SAMN18313796	20276067		814405		2023-03-31			17157	1.259765625	1232280000			78	39	2	PRJNA634624;PRJNA714827		insdc_open
75936	genus	Novumbra	["Novumbra"]					Novumbra	Umbridae	Esociformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN15002829	27972		17942		2021-02-02			16567	1.0400390625	1017120000			48	24	2	PRJNA634624		insdc_open
707608	genus	Phosichthys	["Phothichthys"]					Phosichthys	Phosichthyidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16830	1.2998046875	1271400000			35	18	2			
258047	genus	Vinciguerria	["Poweria"]					Vinciguerria	Phosichthyidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16830	1.2998046875	1271400000			35	18	2			
210574	genus	Woodsia	["Woodsia"]					Woodsia	Phosichthyidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16830	1.2998046875	1271400000			35	18	2			
700659	genus	Polymetme	["Ploymetme"]					Polymetme	Phosichthyidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16830	1.2998046875	1271400000			35	18	2			
882880	genus	Pollichthys	["Pollichthys"]					Pollichthys	Phosichthyidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16830	1.2998046875	1271400000			35	18	2			
473373	genus	Ichthyococcus	["Coccia"]					Ichthyococcus	Phosichthyidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16830	1.2998046875	1271400000			35	18	2			
700679	genus	Yarrella	["Lychnopoles"]					Yarrella	Phosichthyidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16830	1.2998046875	1271400000			35	18	2			
48455	genus	Gonostoma	["Gonostomia"]					Gonostoma	Gonostomatidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16436	1.2998046875	1271400000			35	18	2			
91976	genus	Bonapartia	["Bonapartia"]					Bonapartia	Gonostomatidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16436	1.2998046875	1271400000			35	18	2			
505324	genus	Sigmops	["Sigmops"]					Sigmops	Gonostomatidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16436	1.2998046875	1271400000			35	18	2			
48440	genus	Cyclothone	["Cyalothone"]					Cyclothone	Gonostomatidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16436	1.2998046875	1271400000			35	18	2			
48458	genus	Margrethia	["Snellius"]					Margrethia	Gonostomatidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16436	1.2998046875	1271400000			35	18	2			
2708532	genus	Argyripnus						Argyripnus	Sternoptychidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17224	1.2998046875	1271400000			35	18	2			
882894	genus	Valenciennellus	["Valencienellus"]					Valenciennellus	Sternoptychidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17224	1.2998046875	1271400000			35	18	2			
68501	genus	Maurolicus	["Maurolicus"]					Maurolicus	Sternoptychidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17224	1.2998046875	1271400000			35	18	2			
875786	genus	Danaphos	["Danaphos"]					Danaphos	Sternoptychidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17224	1.2998046875	1271400000			35	18	2			
81871	genus	Polyipnus	["Polyipnus"]					Polyipnus	Sternoptychidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17224	1.2998046875	1271400000			35	18	2			
81872	genus	Sternoptyx	["Sternoptix"]					Sternoptyx	Sternoptychidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17224	1.2998046875	1271400000			35	18	2			
68503	genus	Argyropelecus	["Argyropelecus"]					Argyropelecus	Sternoptychidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17224	1.2998046875	1271400000			35	18	2			sample_collected
882891	genus	Triplophos	["Triplophos"]					Triplophos	Diplophidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16418	1.2998046875	1271400000			35	18	2			
91974	genus	Diplophos	["Paraphotichthys"]					Diplophos	Diplophidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16418	1.2998046875	1271400000			35	18	2			
1489808	genus	Manducus						Manducus	Diplophidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16418	1.2998046875	1271400000			35	18	2			
320410	genus	Stomias	["Macrostomias"]					Stomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17596	1.2998046875	1271400000			35	18	2			
882885	genus	Thysanactis	["Thysanactis"]					Thysanactis	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
319450	genus	Tactostoma	["Tectosoma"]					Tactostoma	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882870	genus	Photostomias	["Photostomias"]					Photostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882825	genus	Echiostoma	["Echiostoma"]					Echiostoma	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882841	genus	Melanostomias	["Haplostomias"]					Melanostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882834	genus	Grammatostomias	["Grammatostomias"]					Grammatostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882857	genus	Photonectes	["Melanonectes"]					Photonectes	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882832	genus	Flagellostomias	["Flagellostomias"]					Flagellostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882888	genus	Trigonolampa	["Trigonolampha"]					Trigonolampa	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882827	genus	Eustomias	["Nominostomias"]					Eustomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
1604630	genus	Opostomias	["Opostomias"]					Opostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
436883	genus	Pachystomias	["Pachystomias"]					Pachystomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882838	genus	Leptostomias	["Leptostomias"]					Leptostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
319448	genus	Bathophilus	["Bathophilus"]					Bathophilus	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882847	genus	Odontostomias	["Odontostomias"]					Odontostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
700628	genus	Chirostomias	["Chirostomias"]					Chirostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
68508	genus	Chauliodus	["Chauliodes"]					Chauliodus	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17814	1.2998046875	1271400000			35	18	2			
76142	genus	Malacosteus	["Malacosteus"]					Malacosteus	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			21263	1.2998046875	1271400000			35	18	2			in_progress
319439	genus	Aristostomias	["Ariostomias"]					Aristostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										21263	1.2998046875	1271400000			35	18	2			
314240	genus	Idiacanthus	["Stylophthalmus"]					Idiacanthus	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882843	genus	Neonesthes	["Neonesthes"]					Neonesthes	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882836	genus	Heterophotus	["Heterophotus"]					Heterophotus	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
700624	genus	Astronesthes	["Stomianodon"]					Astronesthes	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
882882	genus	Rhadinesthes	["Rhadinesthes"]					Rhadinesthes	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										17814	1.2998046875	1271400000			35	18	2			
473353	genus	Borostomias	["Elapterostomias"]					Borostomias	Stomiidae	Stomiiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA4028765;SAMEA8748812	27266006		959230		2023-05-03			17814	1.2998046875	1271400000			35	18	2	EBP;PRJEB12469;PRJEB60198;PRJEB61589;PRJEB61590;VGP		insdc_open
61083	genus	Plecoglossus	["Plecoglossus"]					Plecoglossus	Plecoglossidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMD00197082;SAMN10642592;SAMN10642593	5463819		113526		2021-07-20			16542	0.732421875	694380000			50	25	2	PRJDB9085;PRJNA509952		insdc_open
182233	genus	Thaleichthys	["Thaleichthys"]					Thaleichthys	Osmeridae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN17779494;SAMN26030915	17687494		928839		2022-06-07			16740	0.68017578125	665040000			50	25	2	PRJNA699474;PRJNA808171		insdc_open
136039	genus	Spirinchus	["Spirinchus"]					Spirinchus	Osmeridae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16811	0.83984375	821520000			50	25	2			in_progress
182232	genus	Allosmerus	["Allosmerus"]					Allosmerus	Osmeridae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota										16740	0.68017578125	665040000			50	25	2			
8013	genus	Osmerus	["Osmerus"]					Osmerus	Osmeridae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA4028764	6820		4524		2023-04-03			16615	0.65478515625	640590000			54	28	2	PRJEB12469		insdc_open
137519	genus	Hypomesus	["Hypomesus"]					Hypomesus	Osmeridae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN16577099;SAMN21392406;SAMN24964577	14850352		412669		2023-04-14			16774	0.740234375	723720000			50	25	2	PRJNA672783;PRJNA762373		insdc_open
89572	genus	Retropinna	["Jenynsella"]					Retropinna	Retropinnidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16570	0.732421875	694380000			50	25	2			
182226	genus	Prototroctes	["Prototroctes"]					Prototroctes	Retropinnidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-04			16592	0.732421875	694380000			50	25	2			
182224	genus	Stokellia	["Stokellia"]					Stokellia	Retropinnidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota										16581	0.732421875	694380000			50	25	2			
2905918	genus	Neosalangichthys						Neosalangichthys	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota										16593	0.732421875	694380000			50	25	2			
182236	genus	Protosalanx	["Eperlanus"]					Protosalanx	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN14001151;SAMN32407395	14524669		527449		2023-06-28			16786	0.732421875	694380000			50	25	2	PRJNA604876;PRJNA915822		insdc_open
182235	genus	Neosalanx	["Neosalanx"]					Neosalanx	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN32407260	15609449		13786812		2023-06-28			16549	0.732421875	694380000			50	25	2	PRJNA915819		insdc_open
182237	genus	Salanx	["Metasalanx"]					Salanx	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16587	0.732421875	694380000			50	25	2			
240827	genus	Leucosoma	["Leucosoma"]					Leucosoma	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota										16593	0.732421875	694380000			50	25	2			
240823	genus	Hemisalanx	["Hemisalanx"]					Hemisalanx	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16588	0.732421875	694380000			50	25	2			
137521	genus	Salangichthys	["Salangichthys"]					Salangichthys	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16598	0.732421875	694380000			50	25	2			
30959	genus	Mallotus	["Mallatus"]					Mallotus	Salangidae	Osmeriformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA6813208	236994		229616		2020-05-18			16648	0.732421875	694380000			50	25	2	PRJEB38139		insdc_open
89577	genus	Lepidogalaxias	["Lepidogalaxias"]					Lepidogalaxias		Lepidogalaxiiformes	Actinopteri	Chordata	Metazoa	Eukaryota										16708	1.380859375	1221277500			27	18	2			
112144	genus	Chitala	["Chitara"]					Chitala	Notopteridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11975471	39028		19667		2023-04-03			16177	1.080078125	1056240000			42	21	2	PRJNA547752		insdc_open
42651	genus	Notopterus	["Notopterus"]					Notopterus	Notopteridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16030	1.1904296875	1163820000			42	21	2			
112161	genus	Xenomystus	["Xenomystus"]					Xenomystus	Notopteridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16635	1.2998046875	1271400000			42	21	2			
113546	genus	Papyrocranus	["Papyrochranus"]					Papyrocranus	Notopteridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16823	1.1904296875	1163820000			42	21	2			
2650613	genus	Heteromormyrus						Heteromormyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11976057;SAMN33059335	24969006		12183		2023-06-22			16733	1.099609375	1075800000			48	24	2	PRJNA547789;PRJNA604848		insdc_open
1736031	genus	Cryptomyrus	["Cryptomyrus"]					Cryptomyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11109117	25488992		15501		2022-10-20			16706	1.099609375	1075800000			48	24	2	PRJNA526744		insdc_open
91728	genus	Mormyrops	["Oxyrhynchus"]					Mormyrops	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11334748;SAMN11335354;SAMN11335722	25786443		16751		2022-12-09			16706	1.099609375	1075800000			48	24	2	PRJNA530782;PRJNA530793;PRJNA530797		insdc_open
1194724	genus	Cyphomyrus	["Cyphomyrus"]					Cyphomyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11109028;SAMN11109093	25163258		7764		2022-12-09			16688	1.099609375	1075800000			48	24	2	PRJNA526740;PRJNA526743		insdc_open
42644	genus	Gnathonemus	["Gnathonemus"]					Gnathonemus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11267870;SAMN11267874	24943675		13381		2023-04-03			16687	1.2001953125	1173600000			48	24	2	PRJNA529467;PRJNA529468		insdc_open
1194722	genus	Brevimyrus	["Brevimyrus"]					Brevimyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11109190	25260205		10294		2023-01-03			16753	1.099609375	1075800000			48	24	2	PRJNA526749		insdc_open
42634	genus	Brienomyrus	["Brienomyrus"]					Brienomyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN11109265;SAMN11109360;SAMN28860763	27298164		4190077		2022-12-09			16706	1.2001953125	1173600000			48	24	2	PRJNA526750;PRJNA526755;PRJNA845764		insdc_open
89590	genus	Myomyrus	["Myomyrus"]					Myomyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN08215627;SAMN11975475	25508218		18909		2022-12-09			16697	1.099609375	1075800000			48	24	2	PRJNA423275;PRJNA547756		insdc_open
