"","scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","type1","type2","type3","type4","karyotype","animal_ID","line2","line3","cnag_id","iucn","superclass","status","iPSC","species_short","sample_id","link","dna","karyo","rna","iPSC2","seq"
"226","Hexaprotodon liberiensis","Hexaprotodon liberiensis",NA,"Pygmi Hippopotamus","Hippopotamidae","8759764.0","CAPTIVE","F","Fibro","DNA","K",NA,NA,"Choeropsis liberiensis A37","A37",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Hex_Lib","Hex_Lib_1","https://www.iucnredlist.org/species/10032/18567171",TRUE,TRUE,FALSE,FALSE,FALSE
"227","Camelus bactrianus","Camelus bactrianus",NA,"Bactrian Camel","Camelidae","MIG12-28066788/BARCELONA / 8336","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A143",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Cam_Bac","Cam_Bac_1","https://www.iucnredlist.org/species/63543/12689285",TRUE,FALSE,FALSE,FALSE,FALSE
"228","Lama guanicoe","Lama guanicoe",NA,"Guanaco","Camelidae","17963810/BARCELONA / 5541","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A168",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Lam_Gua","Lam_Gua_1","https://www.iucnredlist.org/species/11186/18540211",FALSE,FALSE,FALSE,FALSE,FALSE
"229","Lama guanicoe","Lama guanicoe",NA,"Guanaco","Camelidae",NA,NA,NA,"Fibro","DNA",NA,NA,NA,NA,"A31",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Lam_Gua","Lam_Gua_2","https://animaldiversity.org/accounts/Lama_guanicoe/",TRUE,FALSE,FALSE,FALSE,FALSE
"230","Lama guanicoe","Lama guanicoe",NA,"Guanaco","Camelidae","18263842/BARCELONA / 9576","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A429",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Lam_Gua","Lam_Gua_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=273910",FALSE,FALSE,FALSE,FALSE,FALSE
"231","Sus scrofa","Sus scrofa",NA,"Wild boar","Suidae","27918154/MADRID Z / JB24","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A159",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Sus_Scr","Sus_Scr_1",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"232","Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","MIG12-29239592/BARCELONA / 11035","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A288",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pha_Afr","Pha_Afr_1","https://www.iucnredlist.org/species/41768/109669842",TRUE,FALSE,FALSE,FALSE,FALSE
"233","Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","26179436/BARCELONA / 10958 / 10958","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A289",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pha_Afr","Pha_Afr_2",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"234","Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","MIG12-28621074","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A247",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pha_Afr","Pha_Afr_3",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"235","Phacochoerus africanus","Phacochoerus africanus",NA,"Warthog","Suidae","26179436/BARCELONA / 10958","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A423",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pha_Afr","Pha_Afr_4",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"236","Potamochoerus porcus","Potamochoerus porcus",NA,"Red River Hog","Suidae","MIG12-28806139","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A348",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pot_Por","Pot_Por_1","https://www.iucnredlist.org/species/41771/100469961",FALSE,FALSE,FALSE,FALSE,FALSE
"237","Potamochoerus porcus","Potamochoerus porcus",NA,"Red River Hog","Suidae","MIG12-28806138/MADRID Z / POT6","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A448",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pot_Por","Pot_Por_2",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"238","Tursiops truncatus","Tursiops truncatus",NA,"Bottlenose dolphin","Delphinidae","MIG12-30088917","WILD","F","Fibro","K","DNA","SEQ",NA,"Tursiops truncatus A4","A4",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Tur_Tru","Tur_Tru_1","https://www.iucnredlist.org/species/22563/156932432",TRUE,TRUE,FALSE,FALSE,TRUE
"239","Delphinapterus leucas","Delphinapterus leucas",NA,"Beluga Whale","Monodontidae",NA,NA,NA,"Fibro","DNA",NA,NA,NA,NA,"A304",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Del_Leu","Del_Leu_1",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"240","Megaptera novaeangliae","Megaptera novaeangliae",NA,"Humpback Whale","Balaenopteridae","-","WILD",NA,"Fibro","DNA",NA,NA,NA,NA,"A331",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Meg_Nov","Meg_Nov_1",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"241","Delphinus delphis","Delphinus delphis",NA,"Common Dolphin","Delphinidae","-","WILD",NA,"Primary",NA,NA,NA,NA,NA,"A343",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Del_Del","Del_Del_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"242","Equus quagga","Equus quagga",NA,"Chapman's zebra","Equidae","QGH16-04272","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A260",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Equ_Qua","Equ_Qua_1","https://www.iucnredlist.org/species/41013/45172424",FALSE,FALSE,FALSE,FALSE,FALSE
"243","Equus quagga","Equus quagga",NA,"Chapman's zebra","Equidae",NA,NA,NA,"Fibro","K","DNA","RNA","SEQ","Equus burchelli chapmanni A15","A15",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Equ_Qua","Equ_Qua_2","https://animaldiversity.org/accounts/Equus_burchellii/",TRUE,TRUE,TRUE,FALSE,TRUE
"244","Equus ferus","Equus ferus",NA,"Monchio Horse","Equidae","-",NA,NA,"PBMc",NA,NA,NA,NA,NA,"A62",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Equ_Fer","Equ_Fer_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"245","Equus ferus","Equus ferus",NA,"Monchio Horse","Equidae","-",NA,NA,"PBMc",NA,NA,NA,NA,NA,"A63",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Equ_Fer","Equ_Fer_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"246","Equus caballus przewalskii","Equus caballus","przewalskii","Przewalski's horse","Equidae","MQH17-01033/JEREZ / CP13","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A308",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Equ_Cab","Equ_Cab_1","https://www.iucnredlist.org/species/41763/97204950",TRUE,FALSE,FALSE,FALSE,FALSE
"247","Ceratotherium simum","Ceratotherium simum",NA,"Southern white rhinoceros","Rhinocerotidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT","Mammalia",FALSE,FALSE,"Cer_Sim","Cer_Sim_1","https://animaldiversity.org/accounts/Ceratotherium_simum/",FALSE,FALSE,FALSE,FALSE,FALSE
"248","Panthera leo","Panthera leo",NA,"African Lion","Felidae","QGH16-04155/12780",NA,NA,"Fibro","DNA","RNA","SEQ",NA,NA,"A14",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_1","https://www.iucnredlist.org/species/15951/115130419",TRUE,FALSE,TRUE,FALSE,TRUE
"249","Panthera leo","Panthera leo",NA,"African Lion","Felidae","2.7181719E7","CAPTIVE","F","Fibro","K","DNA",NA,NA,"Panthera Leo A65","A65
A238",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_2","https://animaldiversity.org/accounts/Panthera_leo/",TRUE,TRUE,FALSE,FALSE,FALSE
"250","Panthera leo","Panthera leo",NA,"African Lion","Felidae","MIG12-29591105","CAPTIVE","M","Fibro","K","DNA","SEQ",NA,"Panthera Leo A10","A10",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,TRUE,FALSE,FALSE,TRUE
"251","Panthera leo","Panthera leo",NA,"African Lion","Felidae","26384182/BARCELONA / 8891",NA,NA,"Fibro","K","DNA","RNA","SEQ","Panthera Leo A13","A13",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_4",NA,TRUE,TRUE,TRUE,FALSE,TRUE
"252","Panthera leo","Panthera leo",NA,"African Lion","Felidae","26130694/BARCELONA / 8939",NA,NA,"Fibro",NA,NA,NA,NA,NA,"A197",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_5",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"253","Panthera leo","Panthera leo",NA,"African Lion","Felidae","-",NA,NA,"Fibro","DNA",NA,NA,NA,NA,"A296",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_6",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"254","Panthera leo","Panthera leo",NA,"African Lion","Felidae","DKL20-06264/BARCELONA / 13976","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A416",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_7",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"255","Panthera leo","Panthera leo",NA,"African Lion","Felidae","DKL20-06265/:BARCELONA / 13977","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A417",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Leo","Pan_Leo_8",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"256","Panthera onca","Panthera onca",NA,"Jaguar","Felidae","RMC17-00248/BARCELONA / 13814","CAPTIVE","F","Fibro","K","DNA",NA,NA,"Panthera Onca A109","A217","A321","A109",NA,"NT","Mammalia",TRUE,FALSE,"Pan_Onc","Pan_Onc_1","https://www.iucnredlist.org/species/15953/123791436",TRUE,TRUE,FALSE,FALSE,FALSE
"257","Panthera onca","Panthera onca",NA,"Jaguar","Felidae",NA,NA,NA,"Fibro","K","DNA",NA,NA,"Panthera Onca A32","A32",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Pan_Onc","Pan_Onc_2","https://animaldiversity.org/accounts/Panthera_onca/",TRUE,TRUE,FALSE,FALSE,FALSE
"258","Panthera onca","Panthera onca",NA,"Jaguar","Felidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A33",NA,NA,NA,"NT","Mammalia",FALSE,FALSE,"Pan_Onc","Pan_Onc_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=9690&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,FALSE,FALSE,FALSE,FALSE
"259","Panthera onca","Panthera onca",NA,"Jaguar","Felidae",NA,NA,NA,"Fibro","DNA","K",NA,NA,"Panthera Onca A72","A72",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Pan_Onc","Pan_Onc_4",NA,TRUE,TRUE,FALSE,FALSE,FALSE
"260","Panthera onca","Panthera onca",NA,"Jaguar","Felidae","RMC17-00249/ELCHE SAF / 1813","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A403",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Pan_Onc","Pan_Onc_5",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"261","Panthera pardus kotiya","Panthera pardus","kotiya","Leopard","Felidae","27767571/BARCELONA / 10859","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A205",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Par","Pan_Par_1","https://www.iucnredlist.org/species/15954/163991139",FALSE,FALSE,FALSE,FALSE,FALSE
"262","Leopardus pardalis","Leopardus pardalis",NA,"Ocelot","Felidae","16917308/JEREZ / OCE2","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A95",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Leo_Par","Leo_Par_1","https://www.iucnredlist.org/species/11509/97212355",TRUE,FALSE,FALSE,FALSE,FALSE
"263","Panthera pardus saxicolor","Panthera pardus","saxicolor","Persian leopard","Felidae","MIG12-28195752MADRID Z / LE24","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A365",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pan_Par","Pan_Par_2","https://www.iucnredlist.org/species/15954/163991139",TRUE,FALSE,FALSE,FALSE,FALSE
"264","Panthera tigris","Panthera tigris",NA,"Tiger","Felidae","MIG12-29901177/ MADRID Z / TBL8","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A439",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Pan_Tig","Pan_Tig_1","https://www.iucnredlist.org/species/15955/214862019",TRUE,FALSE,FALSE,FALSE,FALSE
"265","Panthera tigris","Panthera tigris",NA,"Tiger","Felidae","QRD10-00370/MADRID Z / TBL6","CAPTIVE","M","Fibro","DNA","RNA",NA,NA,NA,"A462",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Pan_Tig","Pan_Tig_2",NA,TRUE,FALSE,TRUE,FALSE,FALSE
"266","Canis lupus signatus","Canis lupus","signatus","Spanish Wolf","Canidae","MIG12-29349207/ BARCELONA / 13451","CAPTIVE","M","Fibro","DNA","SEQ",NA,NA,NA,"A2
A295",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Can_Lup","Can_Lup_1","https://www.iucnredlist.org/species/3746/163508960",TRUE,FALSE,FALSE,FALSE,TRUE
"267","Canis lupus signatus","Canis lupus","signatus","Spanish Wolf","Canidae","CGM20-00006/PARQNATUR / 121","CAPTIVE","F","Fibro","DNA","RNA",NA,NA,NA,"A463",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Can_Lup","Can_Lup_2","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=425934&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,FALSE,TRUE,FALSE,FALSE
"268","Canis lupus signatus","Canis lupus","signatus","Spanish Wolf","Canidae","CGM20-00009/PARQNATUR / 124","CAPTIVE","F","Fibro","DNA","RNA",NA,NA,NA,"A464",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Can_Lup","Can_Lup_3",NA,TRUE,FALSE,TRUE,FALSE,FALSE
"269","Canis lupus signatus","Canis lupus","signatus","Spanish Wolf","Canidae","CGM20-00008/: PARQNATUR / 123","CAPTIVE","F","Fibro","DNA","RNA",NA,NA,NA,"A472",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Can_Lup","Can_Lup_4",NA,TRUE,FALSE,TRUE,FALSE,FALSE
"270","Ursus thibetanus","Ursus thibetanus",NA,"Asiatic Black Bear","Ursidae","3099475/MADRID Z / OT4","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A153",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Urs_Thi","Urs_Thi_1","https://www.iucnredlist.org/species/22824/166528664",TRUE,FALSE,FALSE,FALSE,FALSE
"271","Ailuropoda melanoleuca","Ailuropoda melanoleuca",NA,"Giant Panda","Ursidae","WKP21-01928/MADRID Z / PG11","CAPTIVE","U","Primary",NA,NA,NA,NA,NA,"A175",NA,NA,NA,"VU","Mammalia",FALSE,FALSE,"Ail_Mel","Ail_Mel_1","https://www.iucnredlist.org/species/712/121745669",FALSE,FALSE,FALSE,FALSE,FALSE
"272","Ailuropoda melanoleuca","Ailuropoda melanoleuca",NA,"Giant Panda","Ursidae","WKP21-01929/MADRID Z / PG12","CAPTIVE","M","Fibro","K",NA,NA,NA,"Ailuropoda melanoleuca A176","A176",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Ail_Mel","Ail_Mel_2",NA,FALSE,TRUE,FALSE,FALSE,FALSE
"273","Ailurus fulgens","Ailurus fulgens",NA,"Red Panda","Ailuridae","QGH13-01156/ BARCELONA / 11932","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A457",NA,NA,NA,"EN","Mammalia",FALSE,FALSE,"Ail_Ful","Ail_Ful_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"274","Ailurus fulgens","Ailurus fulgens",NA,"Red Panda","Ailuridae","20113997/MADRID Z / PR87","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A149",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Ail_Ful","Ail_Ful_2","https://www.iucnredlist.org/species/714/110023718",FALSE,FALSE,FALSE,FALSE,FALSE
"275","Ailurus fulgens","Ailurus fulgens",NA,"Red Panda","Ailuridae","QGH13-01156/BARCELONA / 11932","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A234",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Ail_Ful","Ail_Ful_3","https://animaldiversity.org/accounts/Ailurus_fulgens/",FALSE,FALSE,FALSE,FALSE,FALSE
"276","Ailurus fulgens","Ailurus fulgens",NA,"Red Panda","Ailuridae","TMJ12-00038/MADRID Z / PR97","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A332",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Ail_Ful","Ail_Ful_4","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=9649&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,FALSE,FALSE,FALSE,FALSE
"277","Ailurus fulgens","Ailurus fulgens",NA,"Red Panda","Ailuridae","200092917540/BARCELONA / 10009","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A404",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Ail_Ful","Ail_Ful_5",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"278","Mungos mungo","Mungos mungo",NA,"Banded Mongoose","Herpestidae","2.6459861E7",NA,NA,"Fibro","K","DNA",NA,NA,"Mungos mungo A50","A50",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Mun_Mun","Mun_Mun_1","https://animaldiversity.org/accounts/Mungos_mungo/",TRUE,TRUE,FALSE,FALSE,FALSE
"279","Lutra lutra","Lutra lutra",NA,"Eurasian otter","Mustelidae","2.5402188E7","CAPTIVE","M","Fibro","K","DNA","SEQ",NA,"Lutra Lutra A8","A8",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Lut_Lut","Lut_Lut_1","https://www.iucnredlist.org/species/12419/21935287",TRUE,TRUE,FALSE,FALSE,TRUE
"280","Lutra lutra","Lutra lutra",NA,"Eurasian otter","Mustelidae","25402189/JEREZ / LUT6","WILD","F","Primary",NA,NA,NA,NA,NA,"A105",NA,NA,NA,"NT","Mammalia",FALSE,FALSE,"Lut_Lut","Lut_Lut_2","https://animaldiversity.org/accounts/Lutra_lutra/",FALSE,FALSE,FALSE,FALSE,FALSE
"281","Aonyx cinereus","Aonyx cinereus",NA,"Asian Small-clawed Otter","Mustelidae","MIG12-29553818/MUNDOMAR / NU7863","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A373",NA,NA,NA,"VU","Mammalia",FALSE,FALSE,"Aon_Cin","Aon_Cin_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"282","Mustela lutreola novikovi","Mustela lutreola","novikovi","European mink","Mustelidae","THV16-02170/MADRID Z / V11","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A422",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Mus_Lut","Mus_Lut_1","https://www.iucnredlist.org/species/14018/45199861",TRUE,FALSE,FALSE,FALSE,FALSE
"283","Pteronura brasiliensis","Pteronura brasiliensis",NA,"Giant otter","Mustelidae","JQH12-04082/MADRID Z / NA5","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A440",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Pte_Bra","Pte_Bra_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"284","Otaria byronia","Otaria byronia",NA,"South American Sea Lion","Otariidae","27920570/MADRID Z / LMA29","UNKNOWN","F","Fibro","K",NA,NA,NA,"Otaria byronia A164","A164",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Ota_Byr","Ota_Byr_1","https://www.iucnredlist.org/species/41665/61948292",FALSE,TRUE,FALSE,FALSE,FALSE
"285","Otaria byronia","Otaria byronia",NA,"South American Sea Lion","Otariidae","MIG12-29480708/ID: MADRID Z / LMA38","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A236",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Ota_Byr","Ota_Byr_2","https://animaldiversity.org/accounts/Otaria_flavescens/",FALSE,FALSE,FALSE,FALSE,FALSE
"286","Otaria byronia","Otaria byronia",NA,"South American Sea Lion","Otariidae","-",NA,NA,"Fibro","DNA",NA,NA,NA,NA,"A414",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Ota_Byr","Ota_Byr_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,FALSE,FALSE,FALSE
"287","Zalophus californianus","Zalophus californianus",NA,"California sea lion","Otariidae","QGH12-00115","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A345",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Zal_Cal","Zal_Cal_1","https://www.iucnredlist.org/species/41666/45230310",TRUE,FALSE,FALSE,FALSE,FALSE
"288","Suricata suricatta","Suricata suricatta",NA,"Meerkat","Herpestidae","MIG12-28842317/MADRID Z / SUR43","CAPTIVE","M","Fibro","DNA","K",NA,NA,"Suricata suricatta A195","A195",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Sur_Sur","Sur_Sur_1",NA,TRUE,TRUE,FALSE,FALSE,FALSE
"289","Suricata suricatta","Suricata suricatta",NA,"Meerkat","Herpestidae","FMK17-00003/MUNDOMAR / 900110000208348","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A375",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Sur_Sur","Sur_Sur_2",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"290","Suricata suricatta","Suricata suricatta",NA,"Meerkat","Herpestidae","QGH12-00163/BARCELONA / 11592","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A258?",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Sur_Sur","Sur_Sur_3",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"291","Suricata suricatta","Suricata suricatta",NA,"Meerkat","Herpestidae","QGH13-01121/BARCELONA / 11916","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A259?",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Sur_Sur","Sur_Sur_4",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"292","Crocuta crocuta","Crocuta crocuta",NA,"Spotted hyena","Hyaenidae","MIG12-29918001","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A222",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Cro_Cro","Cro_Cro_1","https://www.iucnredlist.org/species/5674/45194782",FALSE,FALSE,FALSE,FALSE,FALSE
"293","Elephas maximus","Elephas maximus",NA,"Asian Elephant","Elephantidae",NA,"CAPTIVE",NA,"PBMc",NA,NA,NA,NA,NA,"A140",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Ele_Max","Ele_Max_1","https://www.iucnredlist.org/species/7140/45818198",FALSE,FALSE,FALSE,FALSE,FALSE
"294","Elephas maximus","Elephas maximus",NA,"Asian Elephant","Elephantidae",NA,"CAPTIVE",NA,"PBMc",NA,NA,NA,NA,NA,"A141",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Ele_Max","Ele_Max_2","https://animaldiversity.org/accounts/Elephas_maximus/",FALSE,FALSE,FALSE,FALSE,FALSE
"295","Elephas maximus","Elephas maximus",NA,"Asian Elephant","Elephantidae",NA,"CAPTIVE",NA,"PBMc",NA,NA,NA,NA,NA,"A142",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Ele_Max","Ele_Max_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=9783&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,FALSE,FALSE,FALSE,FALSE
"296","Elephas maximus","Elephas maximus",NA,"Asian Elephant","Elephantidae",NA,"CAPTIVE",NA,"Primary",NA,NA,NA,NA,NA,"A275",NA,NA,NA,"EN","Mammalia",FALSE,FALSE,"Ele_Max","Ele_Max_4",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"297","Loxodonta africana","Loxodonta africana",NA,"African Savanna Elephant","Elephantidae",NA,"CAPTIVE",NA,"Fibro",NA,NA,NA,NA,NA,"A357",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Lox_Afr","Lox_Afr_1","https://www.iucnredlist.org/species/181008073/204401095",FALSE,FALSE,FALSE,FALSE,FALSE
"298","Eliomys quercinus","Eliomys quercinus",NA,"Garden Dormouse","Gliridae",NA,NA,NA,"Fibro","DNA","K",NA,NA,"Eliomys quercinus A132","A132",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Eli_Que","Eli_Que_1","https://www.iucnredlist.org/species/7618/12835766",TRUE,TRUE,FALSE,FALSE,FALSE
"299","Hydrochoerus hydrochaeris","Hydrochoerus hydrochaeris",NA,"Capybara","Caviidae","MIG12-28055016","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A60",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Hyd_Hyd","Hyd_Hyd_1","https://www.iucnredlist.org/species/10300/22190005",FALSE,FALSE,FALSE,FALSE,FALSE
"300","Hydrochoerus hydrochaeris","Hydrochoerus hydrochaeris",NA,"Capybara","Caviidae","DKL20-06414/BARCELONA / 13876","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A391",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Hyd_Hyd","Hyd_Hyd_2","https://animaldiversity.org/accounts/Hydrochoerus_hydrochaeris/",FALSE,FALSE,FALSE,FALSE,FALSE
"301","Dolichotis patagonum","Dolichotis patagonum",NA,"Patagonian mara","Caviidae","WKP21-01890/MADRID Z / MR177","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A196",NA,NA,NA,"NT","Mammalia",FALSE,FALSE,"Dol_Pat","Dol_Pat_1","https://www.iucnredlist.org/species/6785/22190337",FALSE,FALSE,FALSE,FALSE,FALSE
"302","Dolichotis patagonum","Dolichotis patagonum",NA,"Patagonian mara","Caviidae","23574609/JEREZ / MAR038","CAPTIVE","F","Fibro","K",NA,NA,NA,"Dolichotis patagonum A70","A70",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Dol_Pat","Dol_Pat_2","https://animaldiversity.org/accounts/Dolichotis_patagonum/",FALSE,TRUE,FALSE,FALSE,FALSE
