"scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","type1","type2","type3","type4","karyotype","sample_id","cell_barcode","wgs","rna_seq","x15","iucn","iPSC","animal_id","individual_id","lines_per_individual","status","superclass"
"Cavia porcellus","Cavia porcellus",NA,"Domestic guinea pig","Caviidae","QGH20-05329","UNKNOWN","U","Fibro",NA,NA,NA,NA,NA,"A782",NA,NA,NA,NA,"LC",FALSE,"A782","I_A782",1,TRUE,"Mammalia"
"Mus musculus","Mus musculus",NA,"House Mouse","Muridae",NA,"PRBB","U","Primary",NA,NA,NA,NA,NA,"A819",NA,NA,NA,"https://www.iucnredlist.org/species/13972/197519724","LC",FALSE,"A819","I_A819",1,FALSE,"Mammalia"
"Oryctolagus cuniculus","Oryctolagus cuniculus",NA,"European rabbit","Leporidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A121",NA,NA,NA,"https://www.iucnredlist.org/species/41291/170619657","EN",FALSE,"A121","I_A121",1,FALSE,"Mammalia"
"Oryctolagus cuniculus","Oryctolagus cuniculus",NA,"European rabbit","Leporidae","QGH20-05328 / BARCELONA / CONEJOS","UNKNOWN","U","Fibro","RNA-Seq",NA,NA,NA,NA,"A704",NA,NA,"BB1544","https://animaldiversity.org/accounts/Oryctolagus_cuniculus/","EN",FALSE,"A704","I_A704",1,TRUE,"Mammalia"
"Oryctolagus cuniculus ibicea","Oryctolagus cuniculus","ibicea","European rabbit","Leporidae",NA,NA,NA,"Fibro","DNA","RNA",NA,NA,NA,"A286","*A286*",NA,"BB1544",NA,"LC",FALSE,"A286","I_A286",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH12-00003/11425","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A276",NA,NA,NA,NA,"LC",FALSE,"A276","I_A276",1,FALSE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","CGM20-00275/PARQNATUR / 389","CAPTIVE","M","Fibro","DNA","RNA",NA,NA,NA,"A459",NA,NA,NA,"https://www.iucnredlist.org/species/40566/21953329","LC",FALSE,"A459","I_A459",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH15-02472/BARCELONA / 12639","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A269","*A269*",NA,NA,"https://animaldiversity.org/accounts/Macropus_rufogriseus/","LC",FALSE,"A269","I_A269",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","FRW15-00528/JEREZ / CA56","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A291","*A291*",NA,NA,"https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=1960652&lvl=3&lin=f&keep=1&srchmode=1&unlock","LC",FALSE,"A291","I_A291",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","FRW15-00528/JEREZ / CA56","CAPTIVE","U","Fibro",NA,NA,NA,NA,NA,"A292","*A292*",NA,NA,NA,"LC",FALSE,"A292","I_A292",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae",NA,"CAPTIVE",NA,"Primary",NA,NA,NA,NA,NA,"A97",NA,NA,NA,NA,"LC",FALSE,"A97","I_A97",1,FALSE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH17-04395/BARCELONA/12921","CAPTIVE","F","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A509",NA,"ABA23505","BB1559",NA,"LC",FALSE,"A509","I_A509",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH17-04363 / BARCELONA / 12911","CAPTIVE","F","Fibro","RNA","WGS","RNA-Seq",NA,NA,"A532",NA,"ABA23489","BB1574",NA,"LC",FALSE,"A532","I_A532",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH21-05528 / BARCELONA / 13803","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A640",NA,NA,NA,NA,"LC",FALSE,"A640","I_A640",1,TRUE,"Mammalia"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","CGM20-00602 / PARQNATUR/716","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A731",NA,NA,NA,NA,"LC",FALSE,"A731","I_A731",1,TRUE,"Mammalia"
"Petrogale xanthopus","Petrogale xanthopus",NA,"Yellow-footed Rock Wallaby","Macropodidae","WKP21-01924/MADRID Z / WR48","CAPTIVE","M","Fibro","DNA","K",NA,NA,"Petrogale xanthopus A160","A160","*A160*",NA,NA,"https://www.iucnredlist.org/species/16750/21955455","NT",FALSE,"A160","I_A160",1,TRUE,"Mammalia"
"Petrogale xanthopus","Petrogale xanthopus",NA,"Yellow-footed Rock Wallaby","Macropodidae","-",NA,NA,"Fibro","DNA","RNA","WGS",NA,NA,"A557",NA,"ABA20162",NA,"https://animaldiversity.org/accounts/Petrogale_xanthopus/","NT",FALSE,"A557","I_A557",1,TRUE,"Mammalia"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH12-00305 /BARCELONA / 11715","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A355","*A355*",NA,NA,NA,"LC",FALSE,"A355","I_A355",1,TRUE,"Mammalia"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH22-06164-IA","-","U","Fibro","DNA",NA,NA,NA,NA,"A384","*A384*",NA,NA,NA,"LC",FALSE,"A384","I_A384",1,TRUE,"Mammalia"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH23-06500/BARCELONA/14396",NA,"M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A510",NA,"ABA20108","BB5591",NA,"LC",FALSE,"A510","I_A510",1,TRUE,"Mammalia"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","MIG12-29591041 - BARCELONA / 10652",NA,"F","Fibro",NA,NA,NA,NA,NA,"A633",NA,NA,NA,NA,"LC",FALSE,"A633","I_A633",1,TRUE,"Mammalia"
"Phascolarctos cinereus adustus","Phascolarctos cinereus","adustus","Phascolarctos cinereus adustus","Phascolarctidae","DMM15-00864/MADRID Z / KO15","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A843",NA,NA,NA,"https://www.iucnredlist.org/species/16892/166496779","VU",FALSE,"A843","I_A843",1,FALSE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH20-05335","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A27",NA,"AL1448",NA,"https://www.iucnredlist.org/species/11496/115565760","EN",FALSE,"A27","I_A27",1,FALSE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH13-00741","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A23",NA,NA,NA,"https://animaldiversity.org/accounts/Lemur_catta/","EN",FALSE,"A23","I_A23",1,FALSE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH15-02282/ BARCELONA / 12431","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A390","*A390*",NA,NA,"https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi","EN",FALSE,"A390","I_A390",1,TRUE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","2792047/MADRID Z / LCAT24","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A494",NA,NA,NA,NA,"EN",FALSE,"A494","I_A494",1,TRUE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","17968768/MADRID Z / LCAT9","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A505",NA,NA,NA,NA,"EN",FALSE,"A505","I_A505",1,FALSE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","10690079/MADRID Z / LCAT6","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A558",NA,"ABA23492","BB1536",NA,"EN",FALSE,"A558","I_A558",1,TRUE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","CGM20-00875/PARQNATUR / 990","CAPTIVE","F","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A600",NA,"ABA23439","BB5581",NA,"EN",FALSE,"A600","I_A600",1,TRUE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","10690083/MADRIDZ/LCAT7","CAPTIVE","M","Fibro","RNA",NA,NA,NA,NA,"A625",NA,NA,NA,NA,"EN",FALSE,"A625","I_A625",1,TRUE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH12-00015/BARCELONA / 11438","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A713",NA,NA,NA,NA,"EN",FALSE,"A713","I_A713",1,TRUE,"Mammalia"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","27712065 / BARCELONA / 10442","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A730",NA,NA,NA,NA,"EN",FALSE,"A730","I_A730",1,TRUE,"Mammalia"
"Eulemur fulvus","Eulemur fulvus",NA,"Common brown lemur","Lemuridae","27917539/LM12","CAPTIVE","F","Fibro","DNA","RNA","K","RNA-Seq","Eulemur fulvus A170","A170","*A170*",NA,"BB5575","https://www.iucnredlist.org/species/8207/115562499","VU",FALSE,"A170","I_A170",1,TRUE,"Mammalia"
"Eulemur fulvus","Eulemur fulvus",NA,"Common brown lemur","Lemuridae","27921801/LM11","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A265","*A265*",NA,NA,NA,"VU",FALSE,"A265","I_A265",1,TRUE,"Mammalia"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","MIG12-29480689/MADRID Z / LMU28","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A689",NA,NA,NA,"https://www.iucnredlist.org/species/22918/115574178","CR",FALSE,"A689","I_A689",1,TRUE,"Mammalia"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","WKP25-02147/MADRID Z / LMU38","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A696",NA,NA,NA,NA,"CR",FALSE,"A696","I_A696",1,FALSE,"Mammalia"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","MIG12-29110747/MADRID Z / LMU32","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A726",NA,NA,NA,NA,"CR",FALSE,"A726","I_A726",1,TRUE,"Mammalia"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","WKP26-02179/MADRID Z / LMU39","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A796",NA,NA,NA,NA,"CR",FALSE,"A796","I_A796",1,TRUE,"Mammalia"
"Callithrix geoffroyi","Callithrix geoffroyi",NA,"Geoffroy’s Tufted-ear Marmoset","Callitrichidae","TGD16-00658/ JEREZ TG5","CAPTIVE","F","Fibro","DNA","K","RNA","WGS","Callithrix geoffroyi A81","A81","*A81*","AX8913","BB1523/BB1528","https://www.iucnredlist.org/species/3572/191701212","LC",FALSE,"A81","I_A81",1,TRUE,"Mammalia"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","11295","CAPTIVE","M","Fibro","DNA","RNA","K","WGS","Saguinus imperator subgrisescens A76","A76/A127","*A76/A127*","AX8916","BB5603","https://animaldiversity.org/accounts/Saguinus_imperator/","LC",FALSE,"A76","I_A76",2,TRUE,"Mammalia"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","11295","CAPTIVE","M","Fibro","DNA","RNA","K","WGS","Saguinus imperator subgrisescens A76","A76/A127","*A76/A127*","AX8916","BB5603","https://animaldiversity.org/accounts/Saguinus_imperator/","LC",FALSE,"A127","I_A76",2,TRUE,"Mammalia"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","13040","CAPTIVE","M","Fibro","DNA","RNA","K","RNA-Seq","Saguinus imperator subgrisescens A77","A77","*A77*","ABA23923","BB1561","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=881951&lvl=3&lin=f&keep=1&srchmode=1&unlock","LC",FALSE,"A77","I_A77",1,TRUE,"Mammalia"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","10860","CAPTIVE","F","Fibro","DNA","K","WGS",NA,"Saguinus imperator subgrisescens A130","A130","*A130*","AX8917",NA,NA,"LC",FALSE,"A130","I_A130",1,TRUE,"Mammalia"
"Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","FRW20-01066","CAPTIVE","U","Fibro","DNA","SEQ",NA,NA,NA,"A90","*A90*","AX8914",NA,"https://www.iucnredlist.org/species/19823/192551067","CR",FALSE,"A90","I_A90",1,TRUE,"Mammalia"
"Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","QGH22-06121/BCN14151","CAPTIVE","U","Fibro",NA,NA,NA,NA,NA,"A350",NA,NA,NA,"https://animaldiversity.org/accounts/Saguinus_oedipus/","CR",FALSE,"A350","I_A350",1,TRUE,"Mammalia"
"Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","QGH22-06117-IA","-","M","Fibro","DNA",NA,NA,NA,NA,"A347","*A347*",NA,NA,"https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi","CR",FALSE,"A347","I_A347",1,TRUE,"Mammalia"
"Saguinus midas","Saguinus midas",NA,"Red-handed tamarin","Cebidae","21213812 / BARCELONA / 9637","CAPTIVE","F","Fibro","DNA","WGS",NA,NA,NA,"A596",NA,"ABA20152",NA,"https://www.iucnredlist.org/species/41525/192552538","LC",FALSE,"A596","I_A596",1,TRUE,"Mammalia"
"Saguinus midas","Saguinus midas",NA,"Red-handed tamarin","Cebidae","MIG12-28931567/BARCELONA / 10151","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A711",NA,NA,NA,NA,"LC",FALSE,"A711","I_A711",1,TRUE,"Mammalia"
"Leontopithecus chrysomelas","Leontopithecus chrysomelas",NA,"Golden-headed lion tamarin","Cebidae","MIG12-29918004/BARCELONA / 10206","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A400","*A400*","ABA23503","BB5582","https://www.iucnredlist.org/species/40643/192327573","EN",FALSE,"A400","I_A400",1,TRUE,"Mammalia"
"Leontopithecus chrysomelas","Leontopithecus chrysomelas",NA,"Golden-headed lion tamarin","Cebidae","MIG12-29918006 / BARCELONA / 10451","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A788",NA,NA,NA,NA,"EN",FALSE,"A788","I_A788",1,TRUE,"Mammalia"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH21-05864 / BARCELONA / 13974","CAPTIVE","M","Fibro","DNA","RNA","WGS","RMA-Seq",NA,"A560",NA,"ABA23500","BB5568",NA,"VU",FALSE,"A560","I_A560",1,TRUE,"Mammalia"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH22-06032/ BARCELONA / 14077","CAPTIVE","U","Primary",NA,NA,NA,NA,NA,"A394","*A394*","ABA23418","BB1551","https://www.iucnredlist.org/species/136926/200203263","VU",FALSE,"A394","I_A394",1,FALSE,"Mammalia"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH18-04995/: BARCELONA / 13312","CAPTIVE","F","Fibro","DNA","RNA","RNA-Seq",NA,NA,"A392","*A392*",NA,"BB1528",NA,"VU",FALSE,"A392","I_A392",1,TRUE,"Mammalia"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH13-00725/BARCELONA / 11787","CAPTIVE","F","Fibro","DNA","RNA","RNA-Seq",NA,NA,"A434","*A434*",NA,"BB1533",NA,"VU",FALSE,"A434","I_A434",1,TRUE,"Mammalia"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH18-04995/Barcelona/13312","CAPTIVE","F","Fibro","DNA","RNA",NA,NA,NA,"A437","*A437*",NA,NA,NA,"VU",FALSE,"A437","I_A437",1,TRUE,"Mammalia"
"Callimico goeldii","Callimico goeldii",NA,"Goeldi's monke","Cebidae","4133582/ BARCELONA / 6504","CAPTIVE","M","Fibro","DNA","RNA",NA,NA,NA,"A520",NA,NA,"BB5622",NA,"VU",FALSE,"A520","I_A520",1,TRUE,"Mammalia"
"Callimico goeldii","Callimico goeldii",NA,"Goeldi's monke","Cebidae","QGH16-04313 / BARCELONA / 12902","CAPTIVE","F","Fibro","K","DNA","RNA","WGS","Callimico goeldii A568","A568",NA,"ABA20007","BB5629","https://www.iucnredlist.org/species/3564/191700340","VU",FALSE,"A568","I_A568",1,TRUE,"Mammalia"
"Sapajus apella","Sapajus apella",NA,"Tufted capuchin","Cebidae","WKP24-02118/MADRID Z / MCP52","CAPTIVE","U","Primary","WGS",NA,NA,NA,NA,"A610",NA,"ABA20157",NA,NA,"LC",FALSE,"A610","I_A610",1,FALSE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088851/BARCELONA / 11","WILD","F","Fibro","DNA","K","WGS",NA,"Pan troglodytes troglodytes A16","A16","*A16*","L-AD16",NA,NA,"EN",FALSE,"A16","I_A16",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00019","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A189","*A189*",NA,NA,"https://www.iucnredlist.org/species/15933/129038584","EN",FALSE,"A189","I_A189",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00023","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A190","*A190*",NA,NA,"https://animaldiversity.org/accounts/Pan_troglodytes/","EN",FALSE,"A190","I_A190",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00022","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A191","*A191*",NA,NA,"https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi","EN",FALSE,"A191","I_A191",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00018","WILD","F","Fibro","DNA",NA,NA,NA,NA,"A192","*A192*",NA,NA,NA,"EN",FALSE,"A192","I_A192",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088854","WILD","F","Fibro","WGS",NA,NA,NA,NA,"A226/A641","*A226/A641*","AX8911",NA,NA,"EN",FALSE,"A226","I_A226",2,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088854","WILD","F","Fibro","WGS",NA,NA,NA,NA,"A226/A641","*A226/A641*","AX8911",NA,NA,"EN",FALSE,"A641","I_A226",2,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088855","WILD","F","Fibro","DNA","WGS",NA,NA,NA,"A290","*A290*","AX8910",NA,NA,"EN",FALSE,"A290","I_A290",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088895","WILD","M","Fibro","iPSC","DNA","RNA","RAN-Seq",NA,"A322","*A322*","ABA23288","BB1550",NA,"EN",TRUE,"A322","I_A322",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","-",NA,NA,"Fibro","PBMc","DNA","iPSC","K","iPSC 23","A11","*A11*","L-AD11","BB1554",NA,"EN",TRUE,"A11","I_A11",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","Julieta","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A824",NA,NA,NA,NA,"EN",FALSE,"A824","I_A824",1,TRUE,"Mammalia"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","Lola","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A793",NA,NA,NA,NA,"EN",FALSE,"A793","I_A793",1,TRUE,"Mammalia"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","QGH15-02323","CAPTIVE","F","Fibro","DNA","WGS","iPSC","RNA-Seq",NA,"A278","*A278*","AX8909","BB1525","https://www.iucnredlist.org/species/9404/136250858","CR",TRUE,"A278","I_A278",1,TRUE,"Mammalia"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,"A202","*A202*",NA,NA,"https://animaldiversity.org/accounts/Gorilla_gorilla/","CR",FALSE,"A202","I_A202",1,FALSE,"Mammalia"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","1767916/BARCELONA / 5340","CAPTIVE","M","Fibro","RNA","K","RNA-Seq",NA,"Gorilla gorilla A522","A522",NA,NA,"BB1526","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=9595&lvl=3&lin=f&keep=1&srchmode=1&unlock","CR",FALSE,"A522","I_A522",1,TRUE,"Mammalia"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","MIG12-29480677/MADRID Z / GOC11","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A613",NA,NA,NA,NA,"CR",FALSE,"A613","I_A613",1,TRUE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","MIG12-28734764","-","F","Fibro","DNA","K","WGS","RNA",NA,"A73","*A73*","AT6849/ORGONE_01","BB1540","https://www.iucnredlist.org/species/39961/17929680","CR",FALSE,"A73","I_A73",1,TRUE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH19-05276/13598","CAPTIVE","U","Fibro","DNA","WGS",NA,NA,NA,"A5","*A5*","L-AD5",NA,"https://animaldiversity.org/accounts/Ateles_hybridus/","CR",FALSE,"A5","I_A5",1,TRUE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH16-04259/BCN12875","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A186","*A186*",NA,NA,"https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=129801&lvl=3&lin=f&keep=1&srchmode=1&unlock","CR",FALSE,"A186","I_A186",1,TRUE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","16879/2354","WILD","F","Fibro",NA,NA,NA,NA,NA,"A187","*A187*",NA,NA,NA,"CR",FALSE,"A187","I_A187",1,TRUE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","MIG12-29017598","CAPTIVE","F","Fibro","DNA","WGS","iPSC",NA,NA,"A282","*A282*","AY5184",NA,NA,"CR",TRUE,"A282","I_A282",1,TRUE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH22-06077","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A327","*A327*",NA,NA,NA,"CR",FALSE,"A327","I_A327",1,TRUE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH22-06222/QGH22-06222","CAPTIVE","U","Primary",NA,NA,NA,NA,NA,"A412","*A412*",NA,NA,NA,"CR",FALSE,"A412","I_A412",1,FALSE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH16-04259/ BARCELONA / 12875","CAPTIVE",NA,"Primary",NA,NA,NA,NA,NA,"A775",NA,NA,NA,NA,"CR",FALSE,"A775","I_A775",1,FALSE,"Mammalia"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae",NA,"CAPTIVE",NA,"Fibro",NA,NA,NA,NA,NA,"A780",NA,NA,NA,NA,"CR",FALSE,"A780","I_A780",1,TRUE,"Mammalia"
"Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","MIG12-3008890","CAPTIVE","F","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A318","*A318*","ORGONE_07","BB5600","https://animaldiversity.org/accounts/Pongo_pygmaeus/","CR",FALSE,"A318","I_A318",1,TRUE,"Mammalia"
"Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","Antoine Blancher (Chris Tyler-Smith)","-",NA,"Fibro","DNA","K","iPSC","WGS","Pongo pygmeaus A157","A157","*A157*","AX8918/ORGONE_07","BB1575",NA,"CR",TRUE,"A157","I_A157",1,TRUE,"Mammalia"
"Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","QGH22-06066/BARCELONA / 14107","CAPTIVE","M","Fibro","DNA","RNA","RNA-Seq",NA,NA,"A461",NA,NA,"BB1555",NA,"CR",FALSE,"A461","I_A461",1,TRUE,"Mammalia"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","MC21",NA,NA,"Primary",NA,NA,NA,NA,NA,"A162","*A162*",NA,NA,NA,"EN",FALSE,"A162","I_A162",1,FALSE,"Mammalia"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04243","CAPTIVE","F","Fibro","DNA","K","WGS","RNA","Cercocebus atys lunulatus A92","A92/A219/A368","*A92/A219/A368*","AX8907","BB1566","https://www.iucnredlist.org/species/4206/92247733","EN",FALSE,"A92","I_A92",3,TRUE,"Mammalia"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04243","CAPTIVE","F","Fibro","DNA","K","WGS","RNA","Cercocebus atys lunulatus A92","A92/A219/A368","*A92/A219/A368*","AX8907","BB1566","https://www.iucnredlist.org/species/4206/92247733","EN",FALSE,"A219","I_A92",3,TRUE,"Mammalia"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04243","CAPTIVE","F","Fibro","DNA","K","WGS","RNA","Cercocebus atys lunulatus A92","A92/A219/A368","*A92/A219/A368*","AX8907","BB1566","https://www.iucnredlist.org/species/4206/92247733","EN",FALSE,"A368","I_A92",3,TRUE,"Mammalia"
