"scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","karyotype","sample_id","wgs","rna_seq","iucn","superclass","animal_id","individual_id","lines_per_individual","iPSC","status","cnag_id","species_short","link","dna","karyo","rna","seq","n_samples","date","animal_species","species_360_local_id","coming_from_clean"
"Cynomys ludovicianus","Cynomys ludovicianus",NA,"Black-tailed prairie dog","Sciuridae","SQK18-04210/BARCELONA / 13749","CAPTIVE","M","Fibro",NA,"Cyn_Lud_1",NA,NA,"LC","Mammalia","A305","I_A305",1,FALSE,TRUE,NA,"Cyn_Lud","https://www.iucnredlist.org/species/6091/115080297",TRUE,FALSE,FALSE,FALSE,1,"02/05/2022","Cynomys ludovicianus","SQK18-04210/BARCELONA13749","Zoo Barcelona"
"Cynomys ludovicianus","Cynomys ludovicianus",NA,"Black-tailed prairie dog","Sciuridae","QGH24-06641 / BARCELONA/14518","CAPTIVE","F","Fibro",NA,"Cyn_Lud_2",NA,NA,"LC","Mammalia","A674","I_A674",1,FALSE,TRUE,NA,"Cyn_Lud",NA,TRUE,FALSE,FALSE,FALSE,1,"24/3/2025","Cynomys ludovicianus","QGH24-06641 / BARCELONA/14518","Zoo Barcelona"
"Cynomys ludovicianus","Cynomys ludovicianus",NA,"Black-tailed prairie dog","Sciuridae","SQK18-04242/BARCELONA / 13751","CAPTIVE","M","Fibro",NA,"Cyn_Lud_3",NA,NA,"LC","Mammalia","A754","I_A754",1,FALSE,TRUE,NA,"Cyn_Lud",NA,FALSE,FALSE,FALSE,FALSE,1,"2/12/2025","Cynomys ludovicianus","SQK18-04242/BARCELONA / 13751","Zoo Barcelona"
"Cricetomys gambianus","Cricetomys gambianus",NA,"Gambian giant pouched rat","Nesomyidae","TLJ15-00688/ BIOPARCVA / V15082","CAPTIVE","M","Primary",NA,"Cri_Gam_1",NA,NA,"LC","Mammalia","A333","I_A333",1,FALSE,FALSE,NA,"Cri_Gam",NA,FALSE,FALSE,FALSE,FALSE,1,"03/06/2022","Cricetomys gambianus-Gambian giant pouched rat","TLJ15-00688/: BIOPARCVA / V15082","Zoo Bioparc Valencia"
"Rattus norvegicus","Rattus norvegicus",NA,"Rat","Muridae","QGH24-06583-IA","UNKNOWN","U","Fibro",NA,"Rat_Nor_1",NA,NA,"NE","Mammalia","A541","I_A541",1,FALSE,TRUE,NA,"Rat_Nor",NA,TRUE,FALSE,TRUE,FALSE,1,"7/5/2024","Rattus","QGH24-06583-IA","Zoo Barcelona"
"Cavia porcellus","Cavia porcellus",NA,"Domestic guinea pig","Caviidae","0  GAN QGH16-03875-IC","UNKNOWN","U","Primary",NA,"Cav_Por_1",NA,NA,"LC","Mammalia","A621","I_A621",1,FALSE,FALSE,NA,"Cav_Por",NA,FALSE,FALSE,FALSE,FALSE,1,"27/11/2024","Cavia porcellus","QGH16-03875-IC","Zoo Barcelona"
"Cavia porcellus","Cavia porcellus",NA,"Domestic guinea pig","Caviidae","QGH16-03875-IC","UNKNOWN","U","Fibro",NA,"Cav_Por_2",NA,NA,"LC","Mammalia","A762","I_A762",1,FALSE,TRUE,NA,"Cav_Por","The animal started to exhibit clinical signs compatible with a paraneoplastic syndrome. Due to the bad prognosis, euthanasia was decided",FALSE,FALSE,FALSE,FALSE,1,"15/1/2026","Cavia porcellus","QGH16-03875-IC","Zoo Barcelona"
"Cavia porcellus","Cavia porcellus",NA,"Domestic guinea pig","Caviidae","QGH20-05329","UNKNOWN","U","Fibro",NA,"Cav_Por_3",NA,NA,"LC","Mammalia","A782","I_A782",1,FALSE,TRUE,NA,"Cav_Por",NA,FALSE,FALSE,FALSE,FALSE,1,"26/2/2026","Cavia porcellus","QGH20-05329","Zoo Barcelona"
"Mus musculus","Mus musculus",NA,"House Mouse","Muridae",NA,"PRBB","U","Primary",NA,"Mus_Mus_1",NA,NA,"LC","Mammalia","A819","I_A819",1,FALSE,FALSE,NA,"Mus_Mus","https://www.iucnredlist.org/species/13972/197519724",FALSE,FALSE,FALSE,FALSE,1,"15/5/2026","Mus musculus - C57BL/6J","CN23558","Zoo Bioparc Valencia"
"Oryctolagus cuniculus","Oryctolagus cuniculus",NA,"European rabbit","Leporidae",NA,NA,NA,"Primary",NA,"Ory_Cun_1",NA,NA,"EN","Mammalia","A121","I_A121",1,FALSE,FALSE,NA,"Ory_Cun","https://www.iucnredlist.org/species/41291/170619657",FALSE,FALSE,FALSE,FALSE,1,"11/05/21","Conejo Oryctolagus cuniculus","SM2","Zoo Jerez"
"Oryctolagus cuniculus","Oryctolagus cuniculus",NA,"European rabbit","Leporidae","QGH20-05328 / BARCELONA / CONEJOS","UNKNOWN","U","Fibro",NA,"Ory_Cun_2",NA,"BB1544","EN","Mammalia","A704","I_A704",1,FALSE,TRUE,NA,"Ory_Cun","https://animaldiversity.org/accounts/Oryctolagus_cuniculus/",FALSE,FALSE,TRUE,FALSE,1,"2/7/2025","Oryctolagus cuniculus","QGH20-05328 / BARCELONA / CONEJOS","Zoo Barcelona"
"Oryctolagus cuniculus ibicea","Oryctolagus cuniculus","ibicea","European rabbit","Leporidae",NA,NA,NA,"Fibro",NA,"Ory_Cun_3",NA,"BB1544","LC","Mammalia","A286","I_A286",1,FALSE,TRUE,NA,"Ory_Cun",NA,TRUE,FALSE,TRUE,FALSE,1,"16/03/2022","Conejo","---","Zoo Madrid"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH12-00003/11425","CAPTIVE","M","Primary",NA,"Not_Ruf_1",NA,NA,"LC","Mammalia","A276","I_A276",1,FALSE,FALSE,NA,"Not_Ruf",NA,FALSE,FALSE,FALSE,FALSE,1,"25/02/22","Macropus rufogriseus","QGH12-00003/11425","Zoo Barcelona"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","CGM20-00275/PARQNATUR / 389","CAPTIVE","M","Fibro",NA,"Not_Ruf_2",NA,NA,"LC","Mammalia","A459","I_A459",1,FALSE,TRUE,NA,"Not_Ruf","https://www.iucnredlist.org/species/40566/21953329",TRUE,FALSE,TRUE,FALSE,1,"26/04/2023","Macropus rufogriseus","CGM20-00275/PARQNATUR / 389","Zoo Sendaviva Navarra"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH15-02472/BARCELONA / 12639","CAPTIVE","M","Fibro",NA,"Not_Ruf_3",NA,NA,"LC","Mammalia","A269","I_A269",1,FALSE,TRUE,NA,"Not_Ruf","https://animaldiversity.org/accounts/Macropus_rufogriseus/",FALSE,FALSE,FALSE,FALSE,1,"11/2/21","Macropus rufogriseus","QGH15-02472/BARCELONA / 12639","Zoo Barcelona"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","FRW15-00528/JEREZ / CA56","CAPTIVE","F","Fibro",NA,"Not_Ruf_4",NA,NA,"LC","Mammalia","A291","I_A291",1,FALSE,TRUE,NA,"Not_Ruf","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=1960652&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,FALSE,FALSE,FALSE,1,"31/03/2022","Canguro de Bennet Macropus rufogriseus","FRW15-00528/JEREZCA56","Zoo Jerez"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","FRW15-00528/JEREZ / CA56","CAPTIVE","U","Fibro",NA,"Not_Ruf_5",NA,NA,"LC","Mammalia","A292","I_A292",1,FALSE,TRUE,NA,"Not_Ruf",NA,FALSE,FALSE,FALSE,FALSE,1,"31/03/2022","Canguro (cria)","FRW22-01290/ JEREZCA71","Zoo Jerez"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae",NA,"CAPTIVE",NA,"Primary",NA,"Not_Ruf_6",NA,NA,"LC","Mammalia","A97","I_A97",1,FALSE,FALSE,NA,"Not_Ruf",NA,FALSE,FALSE,FALSE,FALSE,1,"24/03/21","Bennet Macropus rufogriseus","GDO333","Zoo Jerez"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH17-04395/BARCELONA/12921","CAPTIVE","F","Fibro",NA,"Not_Ruf_7","ABA23505","BB1559","LC","Mammalia","A509","I_A509",1,FALSE,TRUE,NA,"Not_Ruf",NA,TRUE,FALSE,TRUE,FALSE,1,"19/12/2023","Notamacropus rufogriseus","QGH17-04395/BARCELONA/12921","Zoo Barcelona"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH17-04363 / BARCELONA / 12911","CAPTIVE","F","Fibro",NA,"Not_Ruf_8","ABA23489","BB1574","LC","Mammalia","A532","I_A532",1,FALSE,TRUE,NA,"Not_Ruf",NA,FALSE,FALSE,TRUE,FALSE,1,"22/3/2024","Notamacropus rufogriseus","QGH17-04363 / BARCELONA / 12911","Zoo Barcelona"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH21-05528 / BARCELONA / 13803","CAPTIVE","M","Fibro",NA,"Not_Ruf_9",NA,NA,"LC","Mammalia","A640","I_A640",1,FALSE,TRUE,NA,"Not_Ruf",NA,TRUE,FALSE,FALSE,FALSE,1,"12/2/2025","Notamacropus rufogriseus","QGH21-05528 / BARCELONA / 13803","Zoo Barcelona"
"Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","CGM20-00602 / PARQNATUR/716","CAPTIVE","F","Fibro",NA,"Not_Ruf_10",NA,NA,"LC","Mammalia","A731","I_A731",1,FALSE,TRUE,NA,"Not_Ruf",NA,FALSE,FALSE,FALSE,FALSE,1,"9/10/2025","Notamacropus rufogriseus","CGM20-00602 / PARQNATUR/716","Zoo Sendaviva Navarra"
"Petrogale xanthopus","Petrogale xanthopus",NA,"Yellow-footed Rock Wallaby","Macropodidae","WKP21-01924/MADRID Z / WR48","CAPTIVE","M","Fibro","Petrogale xanthopus A160","Pet_Xan_1",NA,NA,"NT","Mammalia","A160","I_A160",1,FALSE,TRUE,NA,"Pet_Xan","https://www.iucnredlist.org/species/16750/21955455",TRUE,TRUE,FALSE,FALSE,1,"27/07/21","Macropus rufogriseus","WKP21-01924","Zoo Madrid"
"Petrogale xanthopus","Petrogale xanthopus",NA,"Yellow-footed Rock Wallaby","Macropodidae","-",NA,NA,"Fibro",NA,"Pet_Xan_2","ABA20162",NA,"NT","Mammalia","A557","I_A557",1,FALSE,TRUE,NA,"Pet_Xan","https://animaldiversity.org/accounts/Petrogale_xanthopus/",TRUE,FALSE,TRUE,FALSE,1,"19/6/2024","Petrogale xanthopus","QGH24-06529/ BARCELONA / 14418","Zoo Madrid"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH12-00305 /BARCELONA / 11715","CAPTIVE","M","Fibro",NA,"Osp_Ruf_1",NA,NA,"LC","Mammalia","A355","I_A355",1,FALSE,TRUE,NA,"Osp_Ruf",NA,FALSE,FALSE,FALSE,FALSE,1,"05/07/2022","Macropus rufus","23771982/BARCELONA/10129","Zoo Barcelona"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH22-06164-IA","-","U","Fibro",NA,"Osp_Ruf_2",NA,NA,"LC","Mammalia","A384","I_A384",1,FALSE,TRUE,NA,"Osp_Ruf",NA,TRUE,FALSE,FALSE,FALSE,1,"23/08/2022","Macropus rufus","QGH22-06164-IA","Zoo Barcelona"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH23-06500/BARCELONA/14396",NA,"M","Fibro",NA,"Osp_Ruf_3","ABA20108","BB5591","LC","Mammalia","A510","I_A510",1,FALSE,TRUE,NA,"Osp_Ruf",NA,TRUE,FALSE,TRUE,FALSE,1,"19/12/2023","Osphranter rufus","QGH23-06500/BARCELONA/14396","Zoo Barcelona"
"Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","MIG12-29591041 - BARCELONA / 10652",NA,"F","Fibro",NA,"Osp_Ruf_4",NA,NA,"LC","Mammalia","A633","I_A633",1,FALSE,TRUE,NA,"Osp_Ruf",NA,FALSE,FALSE,FALSE,FALSE,1,"31/1/2025","Osphranter rufus","MIG12-29591041 - BARCELONA / 10652","Zoo Barcelona"
"Phascolarctos cinereus adustus","Phascolarctos cinereus","adustus","Phascolarctos cinereus adustus","Phascolarctidae","DMM15-00864/MADRID Z / KO15","CAPTIVE","M","Primary",NA,"Pha_Cin_1",NA,NA,"VU","Mammalia","A843","I_A843",1,FALSE,FALSE,NA,"Pha_Cin","https://www.iucnredlist.org/species/16892/166496779",FALSE,FALSE,FALSE,FALSE,1,"10/6/2026","Queensland koala","DMM15-00864/MADRID Z / KO15","Zoo Madrid"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH20-05335","CAPTIVE","M","Primary",NA,"Lem_Cat_1","AL1448",NA,"EN","Mammalia","A27","I_A27",1,FALSE,FALSE,NA,"Lem_Cat","https://www.iucnredlist.org/species/11496/115565760",FALSE,FALSE,FALSE,FALSE,1,"20/7/2020","Lemur Catta","QGH20-05335","Zoo Barcelona"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH13-00741","CAPTIVE","M","Primary",NA,"Lem_Cat_2",NA,NA,"EN","Mammalia","A23","I_A23",1,FALSE,FALSE,NA,"Lem_Cat","https://animaldiversity.org/accounts/Lemur_catta/",FALSE,FALSE,FALSE,FALSE,1,"10/7/2020","Lemur Catta","QGH13-00741","Zoo Barcelona"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH15-02282/ BARCELONA / 12431","CAPTIVE","M","Fibro",NA,"Lem_Cat_3",NA,NA,"EN","Mammalia","A390","I_A390",1,FALSE,TRUE,NA,"Lem_Cat","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",FALSE,FALSE,FALSE,FALSE,1,"09/09/2022","Lemur catta","QGH15-02282/Barcelona/12431","Zoo Barcelona"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","2792047/MADRID Z / LCAT24","CAPTIVE","M","Fibro",NA,"Lem_Cat_4",NA,NA,"EN","Mammalia","A494","I_A494",1,FALSE,TRUE,NA,"Lem_Cat",NA,FALSE,FALSE,FALSE,FALSE,1,"06/09/2023","Lemur","2792047/MADRID Z / LCAT24","Zoo Madrid"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","17968768/MADRID Z / LCAT9","CAPTIVE","M","Primary",NA,"Lem_Cat_5",NA,NA,"EN","Mammalia","A505","I_A505",1,FALSE,FALSE,NA,"Lem_Cat",NA,FALSE,FALSE,FALSE,FALSE,1,"3/11/2023","Lemur catta","17968768/MADRID Z / LCAT9","Zoo Madrid"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","10690079/MADRID Z / LCAT6","CAPTIVE","M","Fibro",NA,"Lem_Cat_6","ABA23492","BB1536","EN","Mammalia","A558","I_A558",1,FALSE,TRUE,NA,"Lem_Cat",NA,TRUE,FALSE,TRUE,FALSE,1,"19/6/2024","Lemur catta","10690079/MADRID Z / LCAT6","Zoo Madrid"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","CGM20-00875/PARQNATUR / 990","CAPTIVE","F","Fibro",NA,"Lem_Cat_7","ABA23439","BB5581","EN","Mammalia","A600","I_A600",1,FALSE,TRUE,NA,"Lem_Cat",NA,TRUE,FALSE,TRUE,FALSE,1,"22/10/2024","Lemur catta","CGM20-00875/PARQNATUR / 990","Zoo Barcelona"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","10690083/MADRIDZ/LCAT7","CAPTIVE","M","Fibro",NA,"Lem_Cat_8",NA,NA,"EN","Mammalia","A625","I_A625",1,FALSE,TRUE,NA,"Lem_Cat",NA,FALSE,FALSE,TRUE,FALSE,1,"10/12/2024","Lemur catta","10690083/MADRIDZ/LCAT7","Zoo Madrid"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH12-00015/BARCELONA / 11438","CAPTIVE","F","Fibro",NA,"Lem_Cat_9",NA,NA,"EN","Mammalia","A713","I_A713",1,FALSE,TRUE,NA,"Lem_Cat",NA,FALSE,FALSE,FALSE,FALSE,1,"19/8/2025","Lemur catta","QGH12-00015/BARCELONA / 11438","Zoo Barcelona"
"Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","27712065 / BARCELONA / 10442","CAPTIVE","F","Fibro",NA,"Lem_Cat_10",NA,NA,"EN","Mammalia","A730","I_A730",1,FALSE,TRUE,NA,"Lem_Cat",NA,FALSE,FALSE,FALSE,FALSE,1,"3/10/2025","Lemur catta","27712065 / BARCELONA / 10442","Zoo Barcelona"
"Eulemur fulvus","Eulemur fulvus",NA,"Common brown lemur","Lemuridae","27917539/LM12","CAPTIVE","F","Fibro","Eulemur fulvus A170","Eul_Ful_1",NA,"BB5575","VU","Mammalia","A170","I_A170",1,FALSE,TRUE,NA,"Eul_Ful","https://www.iucnredlist.org/species/8207/115562499",TRUE,TRUE,TRUE,FALSE,1,"31/08/21","Eulemur fulvus mayottensis","27917539","Zoo Madrid"
"Eulemur fulvus","Eulemur fulvus",NA,"Common brown lemur","Lemuridae","27921801/LM11","CAPTIVE","F","Fibro",NA,"Eul_Ful_2",NA,NA,"VU","Mammalia","A265","I_A265",1,FALSE,TRUE,NA,"Eul_Ful",NA,FALSE,FALSE,FALSE,FALSE,1,"3/2/22","Eulemur fulvus mayottensis","27921801/MADRID Z / LM11","Zoo Madrid"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","MIG12-29480689/MADRID Z / LMU28","CAPTIVE","F","Fibro",NA,"Var_Var_1",NA,NA,"CR","Mammalia","A689","I_A689",1,FALSE,TRUE,NA,"Var_Var","https://www.iucnredlist.org/species/22918/115574178",TRUE,FALSE,FALSE,FALSE,1,"13/5/2025","Varecia variegata","MIG12-29480689/MADRID Z / LMU28","Zoo Madrid"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","WKP25-02147/MADRID Z / LMU38","CAPTIVE","M","Primary",NA,"Var_Var_2",NA,NA,"CR","Mammalia","A696","I_A696",1,FALSE,FALSE,NA,"Var_Var",NA,FALSE,FALSE,FALSE,FALSE,1,"29/5/2025","Varecia variegata","WKP25-02147/MADRID Z / LMU38","Zoo Madrid"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","MIG12-29110747/MADRID Z / LMU32","CAPTIVE","F","Fibro",NA,"Var_Var_3",NA,NA,"CR","Mammalia","A726","I_A726",1,FALSE,TRUE,NA,"Var_Var",NA,FALSE,FALSE,FALSE,FALSE,1,"25/9/2025","Varecia variegata","MIG12-29110747/MADRID Z / LMU32","Zoo Madrid"
"Varecia variegata","Varecia variegata",NA,"Black-and-white Ruffed Lemur","Lemuridae","WKP26-02179/MADRID Z / LMU39","CAPTIVE","F","Fibro",NA,"Var_Var_4",NA,NA,"CR","Mammalia","A796","I_A796",1,FALSE,TRUE,NA,"Var_Var",NA,FALSE,FALSE,FALSE,FALSE,1,"14/4/2026","Varecia variegata","WKP26-02179/MADRID Z / LMU39","Zoo Madrid"
"Callithrix geoffroyi","Callithrix geoffroyi",NA,"Geoffroy’s Tufted-ear Marmoset","Callitrichidae","TGD16-00658/ JEREZ TG5","CAPTIVE","F","Fibro","Callithrix geoffroyi A81","Cal_Geo_1","AX8913","BB1523/BB1528","LC","Mammalia","A81","I_A81",1,FALSE,TRUE,NA,"Cal_Geo","https://www.iucnredlist.org/species/3572/191701212",TRUE,TRUE,TRUE,FALSE,1,"24/02/21","Callithrix geoffroyi","TGD16-00658/ JEREZ TG5","Zoo Jerez"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","11295","CAPTIVE","M","Fibro","Saguinus imperator subgrisescens A76","Sag_Imp_1","AX8916","BB5603","LC","Mammalia","A76","I_A76",2,FALSE,TRUE,NA,"Sag_Imp","https://animaldiversity.org/accounts/Saguinus_imperator/",TRUE,TRUE,TRUE,FALSE,1,"11/02/21","Saguinus imperator subgrisescens","27780193/BARCELONA / 11295","Zoo Barcelona"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","11295","CAPTIVE","M","Fibro","Saguinus imperator subgrisescens A76","Sag_Imp_2","AX8916","BB5603","LC","Mammalia","A127","I_A76",2,FALSE,TRUE,NA,"Sag_Imp","https://animaldiversity.org/accounts/Saguinus_imperator/",TRUE,TRUE,TRUE,FALSE,1,"18/05/21","Sanguinus imperator","A76(11295)same specimen","Zoo Barcelona"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","13040","CAPTIVE","M","Fibro","Saguinus imperator subgrisescens A77","Sag_Imp_3","ABA23923","BB1561","LC","Mammalia","A77","I_A77",1,FALSE,TRUE,NA,"Sag_Imp","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=881951&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,TRUE,TRUE,FALSE,1,"11/02/21","Saguinus imperator subgrisescens","QGH17-04651/BARCELONA / 13040","Zoo Barcelona"
"Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","10860","CAPTIVE","F","Fibro","Saguinus imperator subgrisescens A130","Sag_Imp_4","AX8917",NA,"LC","Mammalia","A130","I_A130",1,FALSE,TRUE,NA,"Sag_Imp",NA,TRUE,TRUE,FALSE,FALSE,1,"28/05/21","Saguinus imperator","MIG12-29016886/BARCELONA / 10860","Zoo Barcelona"
"Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","FRW20-01066","CAPTIVE","U","Fibro",NA,"Sag_Oed_1","AX8914",NA,"CR","Mammalia","A90","I_A90",1,FALSE,TRUE,NA,"Sag_Oed","https://www.iucnredlist.org/species/19823/192551067",TRUE,FALSE,FALSE,TRUE,1,"16/03/21","Saguinus oedipus","FRW20-01066     SO06","Zoo Jerez"
"Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","QGH22-06121/BCN14151","CAPTIVE","U","Fibro",NA,"Sag_Oed_2",NA,NA,"CR","Mammalia","A350","I_A350",1,FALSE,TRUE,NA,"Sag_Oed","https://animaldiversity.org/accounts/Saguinus_oedipus/",FALSE,FALSE,FALSE,FALSE,1,"27/06/2022","saguinus oedipus","QGH22-06121","Zoo Barcelona"
"Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","QGH22-06117-IA","-","M","Fibro",NA,"Sag_Oed_3",NA,NA,"CR","Mammalia","A347","I_A347",1,FALSE,TRUE,NA,"Sag_Oed","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,FALSE,FALSE,1,"21/06/2022","Saguinus oedipus","QGH22-06117-IA","Zoo Barcelona"
"Saguinus midas","Saguinus midas",NA,"Red-handed tamarin","Cebidae","21213812 / BARCELONA / 9637","CAPTIVE","F","Fibro",NA,"Sag_Mid_1","ABA20152",NA,"LC","Mammalia","A596","I_A596",1,FALSE,TRUE,NA,"Sag_Mid","https://www.iucnredlist.org/species/41525/192552538",TRUE,FALSE,FALSE,FALSE,1,"9/10/2024","Saguinus midas","21213812 / BARCELONA / 9637","Zoo Barcelona"
"Saguinus midas","Saguinus midas",NA,"Red-handed tamarin","Cebidae","MIG12-28931567/BARCELONA / 10151","CAPTIVE","F","Fibro",NA,"Sag_Mid_2",NA,NA,"LC","Mammalia","A711","I_A711",1,FALSE,TRUE,NA,"Sag_Mid",NA,FALSE,FALSE,FALSE,FALSE,1,"30/7/2025","Sanguinus midas","MIG12-28931567/BARCELONA / 10151","Zoo Barcelona"
"Leontopithecus chrysomelas","Leontopithecus chrysomelas",NA,"Golden-headed lion tamarin","Cebidae","MIG12-29918004/BARCELONA / 10206","CAPTIVE","M","Fibro",NA,"Leo_Chr_1","ABA23503","BB5582","EN","Mammalia","A400","I_A400",1,FALSE,TRUE,NA,"Leo_Chr","https://www.iucnredlist.org/species/40643/192327573",TRUE,FALSE,TRUE,FALSE,1,"30/09/2022","Leontopithecus chrysomelas","MIG12-29918004/Barcelona/10206","Zoo Barcelona"
"Leontopithecus chrysomelas","Leontopithecus chrysomelas",NA,"Golden-headed lion tamarin","Cebidae","MIG12-29918006 / BARCELONA / 10451","CAPTIVE","F","Fibro",NA,"Leo_Chr_2",NA,NA,"EN","Mammalia","A788","I_A788",1,FALSE,TRUE,NA,"Leo_Chr",NA,FALSE,FALSE,FALSE,FALSE,1,"24/3/2026","Leontopithecus chrysomelas","MIG12-29918006 / BARCELONA / 10451","Zoo Barcelona"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH21-05864 / BARCELONA / 13974","CAPTIVE","M","Fibro",NA,"Ceb_Pyg_1","ABA23500","BB5568","VU","Mammalia","A560","I_A560",1,FALSE,TRUE,NA,"Ceb_Pyg",NA,TRUE,FALSE,TRUE,FALSE,1,"19/6/2024","Cebuella pygmaea","QGH21-05864 / BARCELONA / 13974","Zoo Barcelona"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH22-06032/ BARCELONA / 14077","CAPTIVE","U","Primary",NA,"Ceb_Pyg_2","ABA23418","BB1551","VU","Mammalia","A394","I_A394",1,FALSE,FALSE,NA,"Ceb_Pyg","https://www.iucnredlist.org/species/136926/200203263",FALSE,FALSE,FALSE,FALSE,1,"15/09/2022","Cebuella pygmaea (pygmy marmoset)","QGH22-06032Barcelona/14077","Zoo Barcelona"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH18-04995/: BARCELONA / 13312","CAPTIVE","F","Fibro",NA,"Ceb_Pyg_3",NA,"BB1528","VU","Mammalia","A392","I_A392",1,FALSE,TRUE,NA,"Ceb_Pyg",NA,TRUE,FALSE,TRUE,FALSE,1,"14/09/2022","Cebuella pygmaea (pygmy marmoset)","QGH18-04995Barcelona/13312","Zoo Barcelona"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH13-00725/BARCELONA / 11787","CAPTIVE","F","Fibro",NA,"Ceb_Pyg_4",NA,"BB1533","VU","Mammalia","A434","I_A434",1,FALSE,TRUE,NA,"Ceb_Pyg",NA,TRUE,FALSE,TRUE,FALSE,1,"9/1/2023","Cebuella pygmaea","QGH13-00725 Barcelona/11787","Zoo Barcelona"
"Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Callitrichidae","QGH18-04995/Barcelona/13312","CAPTIVE","F","Fibro",NA,"Ceb_Pyg_5",NA,NA,"VU","Mammalia","A437","I_A437",1,FALSE,TRUE,NA,"Ceb_Pyg",NA,TRUE,FALSE,TRUE,FALSE,1,"12/01/2023","Cebuella pygmaea","QGH18-04995/Barcelona/13312","Zoo Barcelona"
"Callimico goeldii","Callimico goeldii",NA,"Goeldi's monke","Cebidae","4133582/ BARCELONA / 6504","CAPTIVE","M","Fibro",NA,"Cal_Goe_1",NA,"BB5622","VU","Mammalia","A520","I_A520",1,FALSE,TRUE,NA,"Cal_Goe",NA,TRUE,FALSE,TRUE,FALSE,1,"31/1/2024","Callimico goeldii","4133582/: BARCELONA / 6504","Zoo Barcelona"
