"taxon_id","scientific_name","species","order","class","superclass","iucn_category","genome","annotation","zoonomia","individuals","cell_lines","fibro","pbmc","ipsc","tissue_of_origin","genome_match","species_genome","assembly_level","scaffold_n50","contig_n50","gene_count","assembly_date","busco_completeness","genome_size","haploid_number","ploidy","sequencing_status","Annotation.Release","Ensembl.Assembly","Accession","common_name","alternative_name","subspecies","genus","subfamily","family"
"9927","Connochaetes gnou","Connochaetes gnou","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,FALSE,FALSE,1,2,1,1,0,"Tissue","genus","Connochaetes taurinus","Scaffold",366224,70608,NA,"2019-06-24",NA,3853320000,29,2,"insdc_open",NA,NA,NA,"Black Wildebeest,black wildebeest",NA,NA,"Connochaetes",NA,"Bovidae"
"57737","Axis axis","Axis axis","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,FALSE,FALSE,1,1,1,0,0,"Tissue","genus","Axis porcinus","Scaffold",20764858,172761,NA,"2018-11-20",NA,3168720000,33,2,"insdc_open",NA,NA,NA,"Spotted deer,chital",NA,NA,"Axis",NA,"Cervidae"
NA,"Dama dama","Dama dama","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallow deer",NA,NA,"Dama",NA,"Cervidae"
NA,"Potamochoerus porcus","Potamochoerus porcus","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",FALSE,FALSE,FALSE,2,2,2,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red River Hog,red river hog",NA,NA,"Potamochoerus",NA,"Suidae"
"9923","Capra pyrenaica hispanica","Capra pyrenaica","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,FALSE,FALSE,1,1,1,0,0,"Tissue","genus","Capra aegagrus","Chromosome",91317560,19347,NA,"2015-04-24",88.2,3163830000,30,2,"insdc_open",NA,NA,NA,"Spanish ibex",NA,"hispanica","Capra",NA,"Bovidae"
NA,"Sargocentron diadema","Sargocentron diadema","Holocentriformes","Actinopteri","Fish","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Caudal Fin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crown Squirrelfish,crown squirrelfish",NA,NA,"Sargocentron",NA,"Holocentridae"
NA,"Bucorvus leadbeateri","Bucorvus leadbeateri","Bucerotiformes","Aves","Birds","VULNERABLE",FALSE,FALSE,FALSE,1,1,1,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern ground hornbill,southern ground hornbill",NA,NA,"Bucorvus",NA,"Bucorvidae"
NA,"Carcharhinus amblyrhynchos","Carcharhinus amblyrhynchos","Carcharhiniformes","Chondrichthyes","Fish","ENDANGERED",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grey Reef Shark,Grey reef shark","Carcharhinus amblyrhynchos",NA,"Carcharhinus",NA,"Carcharhinidae"
NA,"Leopardus pardalis","Leopardus pardalis","Carnivora","Mammalia","Mammalia","LEAST CONCERN",FALSE,FALSE,FALSE,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ocelot,ocelot",NA,NA,"Leopardus","Felinae","Felidae"
NA,"Ailurus fulgens","Ailurus fulgens","Carnivora","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,TRUE,5,4,4,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Panda,lesser panda",NA,NA,"Ailurus",NA,"Ailuridae"
NA,"Aonyx cinereus","Aonyx cinereus","Carnivora","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asian Small-clawed Otter,Asian small-clawed otter",NA,NA,"Aonyx",NA,"Mustelidae"
NA,"Calotriton arnoldi","Calotriton arnoldi","Caudata","Amphibia","Amphibia","CRITICALLY ENDANGERED",FALSE,FALSE,FALSE,5,0,0,0,0,"tongue/head/skin/testicles/frozen tail/trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montseny Brook newt,Montseny brook newt",NA,NA,"Calotriton","Pleurodelinae","Salamandridae"
NA,"Pteropus lylei","Pteropus lylei","Chiroptera","Mammalia","Mammalia","VULNERABLE",FALSE,FALSE,FALSE,3,3,3,0,0,"Tissue/ear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lyle's flying fox,Lyles flying fox","Pteropus liley",NA,"Pteropus",NA,"Pteropodidae"
NA,"Geronticus eremita","Geronticus eremita","Pelecaniformes","Aves","Birds","ENDANGERED",FALSE,FALSE,FALSE,6,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waldrapp ibis,northern bald ibis",NA,NA,"Geronticus",NA,"Threskiornithidae"
NA,"Platalea leucorodia","Platalea leucorodia","Pelecaniformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eurasian spoonbill,Eurasian Spoonbill",NA,NA,"Platalea",NA,"Threskiornithidae"
NA,"Plegadis falcinellus","Plegadis falcinellus","Pelecaniformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glossy Ibis","Plegasid falcinellus",NA,"Plegadis",NA,"Threskiornithidae"
NA,"Eudocimus ruber","Eudocimus ruber","Pelecaniformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,2,2,2,0,0,"Tissue/Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudocimus",NA,"Threskiornithidae"
NA,"Platalea ajaja","Platalea ajaja","Pelecaniformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Platalea",NA,"Threskiornithidae"
NA,"Ixobrychus minutus","Ixobrychus minutus","Pelecaniformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little bittern,Bittern, Little",NA,NA,"Ixobrychus",NA,"Ardeidae"
NA,"Engraulis encrasicolus","Engraulis encrasicolus","Clupeiformes","Actinopteri","Fish","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue (whole specimen)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"European Anchovy,European anchovy",NA,NA,"Engraulis",NA,"Engraulidae"
NA,"Streptopelia decaocto","Streptopelia decaocto","Columbiformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eurasian Collared-dove,Eurasian Collared Dove",NA,NA,"Streptopelia",NA,"Columbidae"
NA,"Columba palumbus","Columba palumbus","Columbiformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Woodpigeon,Common Wood Pigeon",NA,NA,"Columba",NA,"Columbidae"
NA,"Ptilinopus melanospilus","Ptilinopus melanospilus","Columbiformes","Aves","Birds","NA",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black-naped Fruit-dove,black-naped fruit-dove",NA,NA,"Ptilinopus",NA,"Columbidae"
NA,"Zenaida graysoni","Zenaida graysoni","Columbiformes","Aves","Birds","EXTINCT IN THE WILD",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Socorro dove",NA,NA,"Zenaida",NA,"Columbidae"
NA,"Gallicolumba luzonica","Gallicolumba luzonica","Columbiformes","Aves","Birds","NEAR THREATENED",FALSE,FALSE,FALSE,3,1,1,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gallicolumba",NA,"Columbidae"
NA,"Dacelo novaeguineae","Dacelo novaeguineae","Coraciiformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laughing kookaburra",NA,NA,"Dacelo",NA,"Alcedinidae"
NA,"Paleosuchus palpebrosus","Paleosuchus palpebrosus","Crocodylia",NA,"Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dwarf caiman,Cuvier's dwarf caiman","Paleosunchus palpebrosus",NA,"Paleosuchus","Caimaninae","Alligatoridae"
NA,"Crocodylus rhombifer","Crocodylus rhombifer","Crocodylia",NA,"Reptil","CRITICALLY ENDANGERED",FALSE,FALSE,FALSE,1,1,1,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cuban Crocodile,Cuban crocodile","Crocodylus rhombifer",NA,"Crocodylus",NA,"Crocodylidae"
NA,"Osteolaemus tetraspis","Osteolaemus tetraspis","Crocodylia",NA,"Reptil","VULNERABLE",FALSE,FALSE,FALSE,1,1,1,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dwarf crocodile,dwarf crocodile",NA,NA,"Osteolaemus",NA,"Crocodylidae"
NA,"Musophaga violacea","Musophaga violacea","Musophagiformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violet turaco,violet turaco",NA,NA,"Musophaga",NA,"Musophagidae"
NA,"Tauraco leucotis","Tauraco leucotis","Musophagiformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White-cheeked turaco,white-cheeked turaco",NA,NA,"Tauraco",NA,"Musophagidae"
NA,"Notamacropus rufogriseus","Notamacropus rufogriseus","Diprotodontia","Mammalia","Mammalia","LEAST CONCERN",FALSE,FALSE,FALSE,7,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red-necked Wallaby,red-necked wallaby","Macropus rufogriseus",NA,"Notamacropus",NA,"Macropodidae"
NA,"Petrogale xanthopus","Petrogale xanthopus","Diprotodontia","Mammalia","Mammalia","NEAR THREATENED",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yellow-footed Rock Wallaby,ring-tailed rock wallaby",NA,NA,"Petrogale","Macropodinae","Macropodidae"
NA,"Osphranter rufus","Osphranter rufus","Diprotodontia","Mammalia","Mammalia","LEAST CONCERN",FALSE,FALSE,FALSE,3,3,3,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red kangaroo","Macropus rufus",NA,"Osphranter",NA,"Macropodidae"
"140446","Lophura edwardsi","Lophura edwardsi","Galliformes","Aves","Birds","CRITICALLY ENDANGERED",TRUE,FALSE,FALSE,1,1,1,0,0,"Trachea","genus","Lophura swinhoii","Chromosome",61385513,11027439,NA,"2023-07-05",NA,1237170000,27,2,"insdc_open",NA,NA,NA,"Vietnam pheasant,Edwards's pheasant",NA,NA,"Lophura",NA,"Phasianidae"
NA,"Polyplectron napoleonis","Polyplectron napoleonis","Galliformes","Aves","Birds","VULNERABLE",FALSE,FALSE,FALSE,2,2,2,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polyplectron",NA,"Phasianidae"
NA,"Gallinula chloropus","Gallinula chloropus","Gruiformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Moorhen",NA,NA,"Gallinula",NA,"Rallidae"
"925459","Balearica pavonina","Balearica pavonina","Gruiformes","Aves","Birds","VULNERABLE",TRUE,FALSE,FALSE,1,0,0,0,0,NA,"genus","Balearica regulorum","Scaffold",85725473,21923,NA,"2023-04-03",NA,1418100000,40,2,"insdc_open",NA,NA,NA,"Black Crowned Crane,Black (W. African) crowned crane",NA,NA,"Balearica",NA,"Gruidae"
NA,"Scissirostrum dubium","Scissirostrum dubium","Passeriformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,3,1,1,0,0,"Tissue (skin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grosbeak Starling,finch-billed myna",NA,NA,"Scissirostrum",NA,"Sturnidae"
"59894","Ficedula hypoleuca","Ficedula hypoleuca","Passeriformes","Aves","Birds","LEAST CONCERN",TRUE,TRUE,FALSE,1,0,0,0,0,"Tissue","genus","Ficedula albicollis","Chromosome",6542656,410964,16880,"2013-06-27",95.9,1234725000,40,2,"insdc_open","101.0","FicAlb1.5","GCA_000247815.2","European pied flycatcher,European Pied Flycatcher",NA,NA,"Ficedula",NA,"Muscicapidae"
NA,"Chloris chloris","Chloris chloris","Passeriformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"European Greenfinch",NA,NA,"Chloris",NA,"Fringillidae"
NA,"Delichon urbicum","Delichon urbicum","Passeriformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern House Martin,Common House Martin",NA,NA,"Delichon",NA,"Hirundinidae"
NA,"Carduelis carduelis","Carduelis carduelis","Passeriformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"European Goldfinch",NA,NA,"Carduelis",NA,"Fringillidae"
NA,"Lanius senator","Lanius senator","Passeriformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Woodchat Shrike",NA,NA,"Lanius",NA,"Laniidae"
NA,"Cyanocorax yncas","Cyanocorax yncas","Passeriformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green jay,green jay",NA,NA,"Cyanocorax",NA,"Corvidae"
NA,"Diplodus vulgaris","Diplodus vulgaris","Spariformes","Actinopteri","Fish","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Aleta Caudal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seabream,Common two-banded seabream",NA,NA,"Diplodus",NA,"Sparidae"
"89248","Equus ferus","Equus ferus","Perissodactyla","Mammalia","Mammalia","NA",TRUE,TRUE,FALSE,2,2,0,2,0,"Blood","genus","Equus quagga","Chromosome",122556673,427941,27599,"2022-01-31",NA,3481680000,22,2,"insdc_open","GCF_021613505.1-RS_2023_03",NA,NA,"Monchio Horse,tarpan","Monchino Horse",NA,"Equus",NA,"Equidae"
NA,"Phoenicopterus roseus","Phoenicopterus roseus","Phoenicopteriformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Flamingo",NA,NA,"Phoenicopterus",NA,"Phoenicopteridae"
"322582","Ramphastos toco","Ramphastos toco","Piciformes","Aves","Birds","LEAST CONCERN",TRUE,TRUE,FALSE,1,1,1,0,0,"Tissue","genus","Ramphastos sulfuratus","Scaffold",85980,38620,15325,"2020-07-10",86.5,1647930000,51,2,"insdc_open",NA,NA,NA,"Toco toucan",NA,NA,"Ramphastos",NA,"Ramphastidae"
NA,"Trachyphonus erythrocephalus","Trachyphonus erythrocephalus","Piciformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red-and-yellow barbet,red-and-yellow barbet",NA,NA,"Trachyphonus",NA,"Lybiidae"
"9483","Callithrix geoffroyi","Callithrix geoffroyi","Primates","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,1,1,1,0,0,"Tissue","genus","Callithrix jacchus","Chromosome",136971485,13222669,42308,"2021-04-28",89.4,3354540000,22,2,"insdc_open","GCF_011100555.1-RS_2023_03","mCalJac1.pat.X","GCA_011100555.1","Geoffroy’s Tufted-ear Marmoset,Geoffroy's marmoset",NA,NA,"Callithrix","Callitrichinae","Cebidae"
NA,"Saguinus oedipus","Saguinus oedipus","Primates","Mammalia","Mammalia","CRITICALLY ENDANGERED",FALSE,FALSE,FALSE,3,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cotton-headed Tamarin,cotton-top tamarin",NA,NA,"Saguinus","Callitrichinae","Cebidae"
"36231","Miopithecus ogouensis","Miopithecus ogouensis","Primates","Mammalia","Mammalia","NEAR THREATENED",TRUE,FALSE,FALSE,2,1,1,0,1,"Tissue","genus","Miopithecus talapoin","Chromosome",99916881,76031,NA,"2023-02-09",NA,3589260000,27,2,"insdc_open",NA,NA,NA,"Northern Talapoin Monkey,Gabon talapoin",NA,NA,"Miopithecus","Cercopithecinae","Cercopithecidae"
"9531","Cercocebus torquatus","Cercocebus torquatus","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,2,2,2,0,0,"Tissue","genus","Cercocebus atys","Scaffold",12849131,112942,30556,"2015-03-19",NA,3657720000,21,2,"insdc_open","100.0","Caty_1.0","GCA_000955945.1","Red-capped mangabey,Mangabey",NA,NA,"Cercocebus",NA,"Cercopithecidae"
"9555","Papio cynocephalus","Papio cynocephalus","Primates","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,1,1,1,0,0,"Tissue","genus","Papio anubis","Chromosome",140274886,1465768,39274,"2022-04-27",93.9,3457230000,21,2,"insdc_open","104.0","Panubis1.0","GCA_008728515.1","Yellow Baboon,Yellow baboon",NA,NA,"Papio",NA,"Cercopithecidae"
"9589","Hylobates muelleri","Hylobates muelleri","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,FALSE,FALSE,1,1,1,0,0,"Tissue","genus","Hylobates pileatus","Chromosome",131825309,17385161,NA,"2022-01-19",NA,3168720000,22,2,"insdc_open",NA,NA,NA,"Bornean Gibbon,Mueller's Borneo gibbon",NA,NA,"Hylobates",NA,"Hylobatidae"
NA,"Macaca sylvanus","Macaca sylvanus","Primates","Mammalia","Mammalia","ENDANGERED",FALSE,FALSE,FALSE,2,2,2,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barbary macaque,Barbary ape",NA,NA,"Macaca",NA,"Cercopithecidae"
NA,"Cebuella pygmaea","Cebuella pygmaea","Primates","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,4,4,4,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pygmy marmoset",NA,NA,"Cebuella",NA,"Cebidae"
"30588","Leontopithecus chrysomelas","Leontopithecus chrysomelas","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,FALSE,FALSE,1,1,1,0,0,"Tissue","genus","Leontopithecus rosalia","Chromosome",121128971,55757,NA,"2023-02-09",NA,3378990000,23,2,"insdc_open",NA,NA,NA,"Golden-headed lion tamarin,golden-headed lion tamarin",NA,NA,"Leontopithecus",NA,"Cebidae"
"9589","Hylobates lar","Hylobates lar","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,FALSE,FALSE,2,1,1,0,0,"Tissue","genus","Hylobates pileatus","Chromosome",131825309,17385161,NA,"2022-01-19",NA,3168720000,22,2,"insdc_open",NA,NA,NA,"White-handed Gibbon,White-handed gibbon",NA,NA,"Hylobates",NA,"Hylobatidae"
NA,"Callimico goeldii","Callimico goeldii","Primates","Mammalia","Mammalia","VULNERABLE",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue (ear)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goeldi's monke,Goeldi's marmoset",NA,NA,"Callimico",NA,"Cebidae"
NA,"Trichoglossus moluccanus","Trichoglossus moluccanus","Psittaciformes","Aves","Birds","LEAST CONCERN",FALSE,FALSE,FALSE,2,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australian rainbow lorikeet,rainbow lorikeet",NA,NA,"Trichoglossus",NA,"Psittaculidae"
NA,"Agapornis nigrigenis","Agapornis nigrigenis","Psittaciformes","Aves","Birds","VULNERABLE",FALSE,FALSE,FALSE,4,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agapornis",NA,"Psittacidae"
"1549147","Eos reticulata","Eos reticulata","Psittaciformes","Aves","Birds","NEAR THREATENED",TRUE,FALSE,FALSE,1,1,1,0,0,"Trachea","genus","Eos semilarvata","Scaffold",25275,13006,NA,"2022-07-21",NA,1300740000,32,2,"insdc_open",NA,NA,NA,NA,NA,NA,"Eos",NA,"Psittaculidae"
NA,"Amazona brasiliensis","Amazona brasiliensis","Psittaciformes","Aves","Birds","NEAR THREATENED",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red-tailed amazon,Red-tailed parrot",NA,NA,"Amazona",NA,"Psittacidae"
NA,"Eliomys quercinus","Eliomys quercinus","Rodentia","Mammalia","Mammalia","NEAR THREATENED",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garden Dormouse,garden dormouse",NA,NA,"Eliomys","Leithiinae","Gliridae"
NA,"Cynomys ludovicianus","Cynomys ludovicianus","Rodentia","Mammalia","Mammalia","LEAST CONCERN",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black-tailed prairie dog,black-tailed prairie dog",NA,NA,"Cynomys",NA,"Sciuridae"
NA,"Chamaeleo chamaeleon","Chamaeleo chamaeleon","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Chameleon,common chameleon",NA,NA,"Chamaeleo",NA,"Chamaeleonidae"
NA,"Varanus albigularis","Varanus albigularis","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,1,1,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White-throated monitor,cape monitor",NA,NA,"Varanus",NA,"Varanidae"
NA,"Uromastyx acanthinura","Uromastyx acanthinura","Squamata","Lepidosauria","Reptil","NEAR THREATENED",FALSE,FALSE,FALSE,1,0,0,0,0,"Tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dabb spiny-tailed lizard,Black spiny-tailed lizard",NA,NA,"Uromastyx",NA,"Agamidae"
NA,"Varanus prasinus","Varanus prasinus","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Varanus",NA,"Varanidae"
NA,"Python regius","Python regius","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Python",NA,"Pythonidae"
NA,"Lampropeltis triangulum sinaloae","Lampropeltis triangulum","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sinaloan milksnake,milk snake",NA,"sinaloae","Lampropeltis",NA,"Colubridae"
NA,"Corucia zebrata","Corucia zebrata","Squamata","Lepidosauria","Reptil","NEAR THREATENED",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corucia",NA,"Scincidae"
NA,"Python breitensteini","Python breitensteini","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bornean blood python,Borneo python",NA,NA,"Python",NA,"Pythonidae"
NA,"Dracaena guianensis","Dracaena guianensis","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,1,1,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dracaena",NA,"Teiidae"
NA,"Acrantophis dumerili","Acrantophis dumerili","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,"Trachea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acrantophis",NA,"Boidae"
NA,"Chlamydosaurus kingii","Chlamydosaurus kingii","Squamata","Lepidosauria","Reptil","LEAST CONCERN",FALSE,FALSE,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frilled Lizard,frilled dragon",NA,NA,"Chlamydosaurus",NA,"Agamidae"
